,confessions,categories
224,"Hi pls comment if you've seen a black glittery strap lanyard with matric card + ezlink card in the holder!! It's my friend's, thanks!! 
","Lost and Found
SHARE:"
225,"Hi has anyone seen pair of black Bluetooth earphones? Maybe around Utown or PGP!!
","Lost and Found
SHARE:"
226,"LOST WALLET 
Very sad undergraduate here who lost her black wallet yesterday. It contained important documents, and was likely left on the table at fass canteen. Please comment here, pass it to a security guard, or student support services if you found it! Thanks. 
","Lost and Found
SHARE:"
227,"Hi :) if there are any kind souls out there who found my matric card (A0143XXXH),please comment here so I can PM you. 
*i lost it around science/YIH area* Thanks!!! 
","Lost and Found
SHARE:"
228,"Hi! I took MA1101R exam last night and I think I left my matriculation card in the examination venue (MPSH1B). My student IC ends with 493L. My name is 19 characters (excludes space) long. If anyone has it, please comment on this post!
","Lost and Found
SHARE:"
229,"Hi everyone! I lost my ez-link card today at FASS, probably from 2pm onwards around the area of The Coffee Hut (previously Humble Origins), LT12/11. Its dark blue with the words 'Class Of 2015' on it and a CJC symbol (with a fire on top of the words CJC) on it at the bottom right corner. Would really aporeciate it to let me know (comment below) or to pass it to the SSC at YIH if you find it. Thank you 
","Lost and Found
SHARE:"
230,"Hello everyone, I lost my Bering Black Watch with White Hands at the Stephen Riady Centre's toilet nearest to the water cooler outside Food Clique at yesterday 9 October around 7 pm. I would appreciate it a lot if you could return it to the security guard if you have seen it. help a sis out the watch cost me close to $300. Thank you very much! 
","Lost and Found
SHARE:"
231,"Yesterday I was in the CLB male toilet between level 5 and 6. I had quite a bad stomachache so while peeing i could not help it but accidentally let out quite a loud fart. Even though i was in a cubicle, i felt really embarassed but less than 5s later, the person in the cubicle beside me suddenly farted even louder as if trying to challenge me to a fart battle. I did not reciprocate cos I know my farts will not sound very pleasant (if you know what i mean). But to this bro, idk what your intentions were, but honestly, I really want to get to know you and be your friend. Cos that shit was whack! (literally)
","Funny, Lost and Found
SHARE:"
232,"Tan jing jie darren I found your ezlink card in utown just now. I'll hand it to the student service center tmr. 
","Lost and Found
SHARE:"
233,"Hi, I found a laptop at the bus stop opposite kr mrt this evening (9 Oct) at about 11pm, if it's yours pls comment below and I'll pm you! 
","Lost and Found
SHARE:"
234,"Recently I encountered mistreatment in NUS, I'm not too sure who I can go to and I am too scared to confront that person upfront especially with so many people behind me watching. 

I received 1 less fishball from the fishball noodle in Techno. Can anyone help me?
","Lost and Found
SHARE:"
235,"It's so sad as a TA that someone borrowed my eraser right before midterms and didn't return.  Press Like to pay respects to the eraser.
","Funny, Lost and Found, Rant
SHARE:"
236,"Deslyn Leow your ezlink card was found at the E4 printing station
","Lost and Found
SHARE:"
237,"Has anyone found a MacBook charger at utown Starbucks yesterday? It was plugged into the ground socket and left it there around 4pm :((
","Lost and Found
SHARE:"
238,"The only time people hear stuff from Radio Pulze is when they leave their door in UTown Starbucks ajar and the alarm goes ringing non-stop. 
","Lost and Found, Romance, Rant
SHARE:"
239,"Anyone saw a grey laptop bag at S12 or Bus A2 or at PGP Pines Foodcourt? Lost it around 12pm today. Please comment here if you found it. Thanks alot!
","Lost and Found
SHARE:"
240,"Hi guys, anyone seen a black and red pencil case lying around in LT28? I accidentally left it there on Wednesday (5 Oct) and can't find it in any of the departments' lost and found sections. Any info in it would be appreciated, thanks!
","Lost and Found
SHARE:"
241,"I lost my HP laptop with a NUS sticker on it and is inside a black laptop cover. I hope whoever who has seen it can update here if they’ve returned it to the security post!
","Lost and Found
SHARE:"
242,"I am one of the members of IFG committee this year. I joined the team wanting to help IFG improve its reputation, and create bonds among the different faculties. However, going through the whole process this year, I felt that there are alot of things that the overall committee involved in IFG that can work upon.

Firstly, I do not think it is wise to use the ""backdoor"" approach to get people into committee, as you end up forming cliques and make others in your committee feel left out beyond the superficial fact of just being in a committee. What happen to openess and inclusivity?

Next, why is it necessary for Chairperson and Vice-Chairperson to be in every chat that exist anyway? Isnt the hierarchical structure already there to ensure work is done efficiently? Why must we allocate Sports Club MC to be the PD of different cells anyway? Capability to match up the role cannot be purely by who is in MC and who is not what!

Lastly, why is the structure of comm so segregated, almost like there is little interaction among the different comm. I mean we are one committee, would it not be necessary to know each other more to work better together? We all joined IFG for a reason, why the separation anyway?

Sports Club, while I respect your dedication and hard work, please make some good changes and work on all these problems or a lot of others will suffer unnecessarily for it
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
243,"Anyone found any lost card at thinklab on 4/10 around 11.10am? 
","Lost and Found
SHARE:"
244,"ST2334: somebody dropped some money notes in the exam hall after mid terms today!! If u r that somebody, pls comment ur contact number w how much the money was and the distribution of the notes! Ie how many of what notes. So i can return it back to u!! 
","Lost and Found
SHARE:"
245,"Found Nets FlashPay card!

A tall male student left his Nets FlashPay card on bus 96, at 1.45pm on Thursday 4th Oct. 
He got off at the bus stop opposite YIH but couldn’t find his card to tap out. 

My friend and I later found his card at the side of the seat he was at. 

If it’s you or you know this person, please please email me at drownsthewhiskey@gmail.com.
","Lost and Found
SHARE:"
246,"Hello! I think I might have accidentally left my wallet at the study area above the Fine Food foodcourt yesterday :( Its a black wallet and has a small pink sticker on the exterior, please leave a comment if you happened to find it 
","Lost and Found
SHARE:"
247,"Hello everyone! I left a army green laptop sleeve with notes and a notedpad on bus A2 towards PGP at around 7pm today. I alighted the bus at Information Technology after boarding the bus at COM2. These notes are very important to me so if anyone who happen to see it on the bus or know where it is,  please drop a comment here. Thank you!

-Anxious Guy
","Lost and Found
SHARE:"
248,"Hi guys,

How should I schedule all the modules for a 2nd major i economics if I am currently taking BSP1703 Managerial Economics? Comment and I'll PM you.

Please advise!! :))
","Lost and Found, Advice
SHARE:"
249,"I have such strong role models that are simply impossible to emulate. Not necessarily because they are ""too good"" but more because:

1. We exist in very different contexts 

2. Have very different amount/types of resources - social, cultural, financial, etc. 

3. Enjoy different forms and levels of privilege

Sometimes I just can't help but feel disappointed that I might never be able to be just like them - not in the sense of being a perfect duplicate, but incorporating their qualities, their passions - into your own self and feel proud that you are becoming someone you would see as a role model. 

Anybody else feels this way? 
","Lost and Found
SHARE:"
250,"Hi all, 
- I LOST MY NUS CARD yesterday somewhere while traveling from U-Town to Com1. It doesn't have my name though, as I am an intern here. 
- It has 'Temporary Card' written over it with a serial number like Vxxxxx (x being some numbers). 

PLEASE LET ME KNOW IF YOU FIND IT. I'll confirm my identity by telling the serial number on the card. Thanks a lot!
","Lost and Found
SHARE:"
251,"Anyone thinks NUSWhispers should have a new 'Useless Spam' category? All the same old complaints (prob being spammed by the same few salty people) about NUSSU elections or RVRC can get dumped there. 
I come to this site to browse funny diverse confessions. Not come here for the ''NUSSU whining forum'' or RVRCwhispers.

There's benefits to posting anonymously but this is just abusing the system. And I have no idea why the admin is allowing this...
","Lost and Found
SHARE:"
252,"The girl that borrowed my Mac charger at Starbucks in UTown, could you kindly return it back to me?
","Lost and Found
SHARE:"
253,"The bus problem can be alleviated by making the A1E bus NOT stop at science. Or having a direct Kent ridge MRT to central library bus. 

All these science ppl can just walk but instead deprive others of space on the bus. After science the bus is almost half empty with lots of the other engine, fass and business people unfortunately left waiting at Kent Ridge MRT because their space was stollen by science students.

I've actually measured the distence from science to Kent ridge MRT, and it's not any further than walking from the engine to fass canteen. 
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
254,"Does anyone notice how in uni, alot of girls tend to use Apple Mac while alot of boys tend to use Windows PC? 
And no, I'm not singling out Computing/IT students but really, in general. 
","Lost and Found, Romance
SHARE:"
255,"Hello. Someone dropped this while getting off A1 at science at about 9.30 am on Thursday morning, the 20th of July. I'm just looking to return it to its rightful owner. So if anyone's looking for this just respond to this post and I'm happy to help.
","Lost and Found
SHARE:"
256,"Anyone saw a black Disneyland cap? Its very precious to me ):
","Lost and Found
SHARE:"
257,"Hi!! Has anyone seen a purple and blue Polar Ice Insulated Bottle? It’s those kinds of bottles with a sort of insulated layer inside the plastic case, and it says twist to remove on the top. This is a bit weird but the bottle has a lot of value to me ;-; I last saw it at FASS LT13, likely places would be AS7 level 1 sofas, AS7 female toilet and Techno Edge. If someone has cleared it from any of these place, is there any lost and found where I might find it?
","Lost and Found
SHARE:"
258,"hello, i left my laptop and pencil case at the second nearest female toilet to utown aud2

my laptop is a black thinkpad and my pencilcase is this purple shiny pencil case with beads inside. 

I when I went back to find it, it was gone. I called UTMO, but so far they’ve said nobody has returned it so far. 

if anyone has seen my things, please comment here and i’ll pm you 
","Lost and Found, Advice
SHARE:"
259,"To the owner of this White Iphone,



You have misplaced this iphone at lobby level 1 of UTown North/South Tower. Please kindly proceed to campus security booth at UTown ERC (Education Resource Centre) to retrieve your phone. We have passed it to the security there in person.

Hope all goes well ;) 
","Lost and Found
SHARE:"
260,"Hi i lost my ezlink card that was in a cameo Herschel card holder, the ezlink card is a normal NETS Flashpay card, white base with yellow design on it. The card holder is from my girlfriend so it’s really important to me if anyone finds it please contact me @ 90032854 thank you so much! 
","Lost and Found
SHARE:"
261,"found this at AS4 study benches! It belongs to someone taking French 4 (I believe) - please comment if it’s yours! 
","Lost and Found
SHARE:"
262,"Found JBL earphones tied with solder wire at nak-aud at seat f-18.Most likely belongs to an electrical engineer.pls contact me on ece telegram if this belongs to you:
https://t.me/joinchat/GiN1awre2a_9CFIavkkm-g
","Lost and Found
SHARE:"
263,"Accidentally left this bottle in LT, if found, please heart react. 
","Lost and Found
SHARE:"
264,"Hi all, I a sci fac student. I just dropped my black coloured sportsband at S16 today at around 840am. May the person that picked it up, please kindly return it back to me. I will treat you to a drink!
","Lost and Found
SHARE:"
265,"Is there a place where I can find NUS clubs that are not official (eg. wasn't advertised during SLF?) I always wondered, why do all the CCAs have to be so formal and generic as basic interests group?  Can any student just form their own new CCA/club too? 
","Lost and Found
SHARE:"
266,"Hello everyone
I lost my PGPR room card possibly opposite the Kent Ridge MRT station bus stop. If you happen to see it, please give to the PGPR Management office.

Thanks
","Lost and Found
SHARE:"
267,"I found a lost phone on the bench in front of UTR. It's iphone (idk the number of models) with yellow covers which is written ""you are my sunshine"", and there is a 10 dollars inside. Text me with WhatsApp, +821020498821 .
","Lost and Found
SHARE:"
268,"I found a wallet belonging to an exchange student today at the bus stop opposite YIH. It was on the bench at the bus stop. I have submitted it to the staff in Central Library as the Student Services Centre is closed today. If it belongs to you, please check your email (the staff said they will try to contact you by email). If you need help with the retrieval process pls comment on this post and I will help you get it back.
","Lost and Found
SHARE:"
269,"I lost a Shure SE-315 @ S16-0430 on 7 Sep 2018, around 335pm. It’s in a black shure case with a black carabiner, if anyone has seen it please help me out 
","Lost and Found
SHARE:"
270,"The NUS bus really brings out the worst in us. The guy who had a screaming breakdown on the A2 bus this afternoon, I can totally sympathise with you. You expressed the angst all of us endure each day.

That said I can't condone you screaming ""CB"" at the bus uncle... He is jsut doing his job bro...
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
271,"Hello did anyone leave their red audio technica earpiece model ATH-CKB50 at the Opposite UHall bus stop? I picked it up at around 1.25pm. Please leave a comment if it's yours! 
","Lost and Found
SHARE:"
272,"if anyone found a matric card along with a black earpiece yesterday (11 sept) at around 6pm at usc pls help me return to any service centres in nus!!! urgent!!! 
","Lost and Found
SHARE:"
273,"Found an apple pencil at the deck today. If its yours, it's at the student service center (not sure how collection works for lost items) but you should be able to get it there! 
","Lost and Found
SHARE:"
274,"Found this pencil case at CLB discussion room 1 the other day. Anyone wanna claim it?
","Lost and Found
SHARE:"
275,"Hi, I'm looking for a black billabong plain cap (it is labelled as L/XL size) that I may have misplaced in LT4 on Friday night after the NUS Astronomical Society session. Please reply in the comments if you find it...

It looks exactly like the one shown in the image attached.
","Lost and Found
SHARE:"
276,"Sometimes I wonder, are most of the people that comment here on confession posts current NUS students or alumnus who have all graduated long ago and just come here to poke fun at current NUS students?
","Lost and Found, Nostalgia
SHARE:"
277,"Has anyone seen a kiwi nesprit pouch with a xiaomi charger inside? The charger has a chesire cat and white heart sticker on it, and the pouch feels kind of fuzzy.

Thank you!!
","Lost and Found
SHARE:"
278,"Lost my cardholder on 4 Sep. It has “香港大學“ on it, containing a white card with a tiny soldier sticker on the bottom, and an ASEAN University Games EZ-link card. Would appreciate if whoever finds it can leave a comment so I can contact you :) Thanks.
","Lost and Found
SHARE:"
279,"Hi today I lost my pink wallet with around $10 inside. It has my IC ending with (7494A). I lost it at fine foods up
town at around 12PM+. If anyone has seen/heard anything about it please comment! Also at the weekend since yih student center is closed where can I go to make a report for lost and found?
","Lost and Found
SHARE:"
280,"this seems kinda weird but i saw this guy on D2 today who seems pretty cute. we exchanged glances a couple of times but before i could say hi, he alighted :( he was wearing a white adidas top with berms and was carrying a black bag. he alighted at s17 (opplt27) at ard 1255pm. um if you see this, hi!! i think youre really cute and i'd like to get to know you more!! i was the girl drinking gongcha who kept smiling at you :-))
","Lost and Found
SHARE:"
281,"Hi, i’ve lost a black laptop at S16 with a grey sleeve. Kindly contact me if you found it. e0031657@u.nus.edu
","Lost and Found
SHARE:"
282,"Has anyone found a nameless black SAF admin bottle at AS1 03-02. I left it there at 8pm after GDG workshop
","Lost and Found
SHARE:"
283,"Hello, looking for Eng Poh! Your card has been found in the PGPH Laundry Room (block 24). If it is yours, please comment to retrieve it :)
","Lost and Found
SHARE:"
284,"We're a team of game developers taking CS4350 looking for a music producer to help us create music for our game that we intend to submit for Independent Games Festival 2018 (http://www.igf.com/). If you have a great Electro-vibe and want to be a part of our little project, do leave a comment and we will PM you directly!
","Lost and Found, Advice
SHARE:"
285,"Hihi, did anyone lose a black Koi membership card at the deck? Please reply in the comment section if it is yours and you can prove that it is yours (like the serial number on the card or the balance in the card). Will PM you if the information matches
","Lost and Found
SHARE:"
286,"Hi, lost my matric card starting with A018- around FASS this afternoon, if anyone finds it please do let me know!
","Lost and Found
SHARE:"
287,"I lost my earpiece - it's kilpsch, black in colour, has a casing and a durian badge on it which says ""get your stink on"" 
Anyone who finds it please let me know!!:( 
","Lost and Found
SHARE:"
288,"Alright, this not a confession or a rant. Basically, I found someone's lost earphones behind PGP on the way to Science Park, if any of you have lost earphones please reply to this thread and I shall contact you. I really want to find out the owner :(
","Lost and Found
SHARE:"
289,"To the couple who drove us yesterday in SP to the OCBC FRANK store:

Thank you! Without the ride, we would've been late and the store would've closed. Really appreciate it :)
","Lost and Found, Nostalgia
SHARE:"
290,"Hello to the poor fellow who lost this perfectly working bluetooth earpiece along the link bridge to Utown this thursday, you can reply to this post with your email and I'll contact you. Else I'll be returning it to the student service centre by next week.
","Lost and Found
SHARE:"
291,"Hey guys, I keep losing this in NUS FoS but this time I can't find it anymore. I've had it for over 20 years so it means a lot to me. Anyone spot it pls comment below, much appreciated!
","Funny, Lost and Found, Rant
SHARE:"
292,"hello, I've recently lost my bear somewhere in the faculty of science :(( it's been with me to many places as shown in the photo so I'm hoping if anyone finds it please contact me please :(((( thank youuu 
","Lost and Found
SHARE:"
293,"Hi, I was at Zouk last friday night (24august) and I misplaced my wallet there. Wondering if anybody picked it up as it was computing bash night. Pls help me ask around if possible, thanks! 
- desperate careless guy
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
294,"Hey all, found a Starbucks gold card lying around on a round table @ Utown ERC level 2 belonging to Joanne C*** Z***
WA me at 97950333 if you know her. I'll give it to campus sec if noone responds by like fri or something.
","Lost and Found
SHARE:"
295,"To #51702

i am unsure if i am the person you are referring to...

but... if it is.. i wan to say i have long ago forgiven u and really missed our friendship...

i just need you to be the one who take the first step n admit wadever needs to be admit instead of being  cowardice...because you keep me guessing and tis is metally torturing .

i really wish we could be wad we used to be . i wish time could rewind...

a clue it is: i am nt frm nus... if it helps to identify
","Lost and Found, Romance
SHARE:"
296,"I accidentally picked up a computer mouse at COM1-B-09-Programming Lab 2, because it is the same model as mine. Comment here the brand and color of the computer mouse and I will return it. Aug 27, 11:14 AM
","Lost and Found
SHARE:"
297,"Hi, I have misplaced a dark blue folder with lecture notes (water, carbohydrates) around Science area. Do let me know if you saw it!. Thank you very much!
","Lost and Found
SHARE:"
298,"Hello if anyone found a blue Samsung phone with a dark blue cover at KR hall/ Biz area please comment :( I need it backkk
","Lost and Found
SHARE:"
299,"Lost/dropped around Sci frontier/Bus C/Utown SRC today around 6.30-7pm! This fella means a lot to me, if found pls pls contact me:’(
","Lost and Found
SHARE:"
300,"That feel when you post 3 star wars memes in a row and realize that this is probably the greatest contribution you'll ever make to anything NUS-related
","Lost and Found
SHARE:"
301,"Hi, I picked up a PGPR card (17/1/*) on bus 96. Leave a comment if it belongs to you. Not sure if you will receive any penalty if I were to pass to the Lost & Found. 
","Lost and Found
SHARE:"
302,"Hello! I lost my wallet around techno edge/Engin E4 area this afternoon. I know it probably wouldnt matter to anyone, but please help and text 91769872 if you have seen it! Other places include science side canteen and LT28/27. 

Additional details: Black wallet with zip. Frank OCBC and student card inside. 
","Lost and Found
SHARE:"
303,"Water bottles that are left behind at LT would be left there or brought to somewhere like a ‘Lost and Found’ place? 
","Lost and Found, Advice
SHARE:"
304,"I found someone's iPad in LT31 (mini, pink cover, language set to Chinese). If anyone knows who lost it, or if the person who's lost it is reading, I've left it with the Security Post of S16, at level 1. 
","Lost and Found
SHARE:"
305,"Hi! I lost my matric card during last Thursday's NUSSU Student Life Fair at UTown Stephen Riady Centre. Probably lost it at Level 2 (where the queue of the free shirt was), but I frequented Level 1 booths too! Matric card number ends with ****732A. Please leave a message here if you have found it and I'll contact you. Thank you!! 
","Lost and Found
SHARE:"
306,"Hi! I just lost my matric card (around 6.45pm, 21st Aug) during a run from the Central Library Bus Stop to the running track. It ends with 431A. Please post a reply and I will get in touch with you if you found it. Thank you so much!
","Lost and Found
SHARE:"
307,"I lost my casio watch at LT6 last monday (13/8/18), if anyone finds it please comment or return to the lost and found please!! I really like this watch, thank you!
","Lost and Found
SHARE:"
308,"I lost my access card to UTR yesterday (16 August) probably at about 7:30pm. My last lecture was in LT14. Hoping someone has found it! I will be forever in your debt. 
","Lost and Found
SHARE:"
309,"Hi I lost a matte black beats solo wireless 3 headphones today (16 Aug) likely at LT12 or Utown. Please contact me if you find it! I would be really grateful and forever in your debt 
","Lost and Found
SHARE:"
310,"Hi friends if anyone sees a blue wallet with a bow, many cards inside please lmk. Has about $13 inside. Thank you
","Lost and Found
SHARE:"
311,"my friend dropped a can badge of this size. the character is molly from animal crossing. if you see it please reply to this post! many thanks! will treat you a meal, anything u wanna eat. 
","Lost and Found
SHARE:"
312,"Hi there, I have found this NUS Ez-link Card on bus 96 (Double decker, second level). Please comment on this post if you know the owner of the card. Thank you!
","Lost and Found
SHARE:"
313,"YO does anyone know where the old Utown Koufu mala moved to? This is important. (marking as lost and found, please find the mala)
","Lost and Found
SHARE:"
314,"Hi! I lost my matric card this morning at Tembusu/Cinnamon dining hall. It ends with 097R. Please let me know if you picked it up and return it to either office. Thank you so much!
","Lost and Found
SHARE:"
315,"Hi, 

Is there a magic the gathering club or hangout in NUS? 
 
FINDING ANY MAGIC THE GATHERING FANS IF THERE ARE ANY
","Funny, Lost and Found, Nostalgia, Advice
SHARE:"
316,"Hi I lost my G Shock watch in either Sci fac MPR or UTown, has anyone seen it? Thanks it means a lot to me!
","Lost and Found
SHARE:"
317,"Hi, I lost my brown wallet at Utown perhaps around Fairprice Xpress or Carpark on 10th August around 830pm. It's brandless, has my IC, bank card and driver's license inside. Do return it to Utown lost&found or NUS Dentistry if you have found it thanks!
","Lost and Found
SHARE:"
318,"Hello RC4 Freshie #50945, I'm a RC4 senior who's going on exchange. I can assure you that RC4 is not as rabak as you imagine (or what others say). You are now an adult: you make your own choices and stick with the consequences. 

On the other hand, think about what opportunities you are missing out if you pull out? Making life-long and trustworthy friends? 

Many of my well trusted friends are made through RC4, and I certainly hope you can thrive in the college too. If there are something uncomfortable happening, I'm sure you have friends who you can confide in and if others are doing something bad and it's affecting you, you can always approach the team of friendly residential assistants and fellows of the college. They're always there for us.

All the best.
","Lost and Found, Advice
SHARE:"
319,"Hey! I recently (2 August, Thurday) lost my small blue wallet within FASS. It contains my NRIC, red passioncard, Ez-link card and student matriculation card. If anyone has seen it, please let me know:-) 
","Lost and Found
SHARE:"
320,"Went for SoC camp but haven't found someone to clique with yet :( Many people I met already have their own clique, and none of my friends came to SoC. Any CS girls without a clique want to make friends, hang out and study together!
","Lost and Found, Rant
SHARE:"
321,"I am not sure whether you’ll ever read this post here. If you do, 
I just want to confess that I miss your smell and smile. 
I didn’t have the courage to tell you that I actually like you. Both of us are attached to our respective partners but I know that there are few moments we are really fond of each other.  I really enjoyed your accompany and your kindness towards me. 


Not trying to step on two boats simultaneously but I just want to let you know that I like you and I want to keep you as my best friend
","Lost and Found, Romance, Nostalgia
SHARE:"
322,"Did anyone lose their alumni card right after their commencement...? I did and I feel stupid to apply for a replacement right away lol. Anyone knows how to contact the venue for lost and found?
","Lost and Found, Advice
SHARE:"
323,"Anyone happen to be graduating at ceremony C5 this Friday and has an extra invitation card? Would really appreciate if I could get one more. (It's the ceremony for some Computing majors and Science Statistics majors). I'll comment in the comments if this is posted. 
","Lost and Found, Advice
SHARE:"
324,"Hey guys

I lost a black underarmour draw string bag with a wallet in it at YIH. If anyone seen it please return it to Student Service Centre. Thank you!!
","Lost and Found
SHARE:"
325,"Hi guys, I am missing a silver colour thumb drive and I suspect I lost it at Frontier canteen today. If anyone finds it can you comment it here. 
","Lost and Found
SHARE:"
326,"Hi all!

I have an important friend who lost her matric card (slotted within a yellow cardholder) at FoS S4L5 female toilet.... If anyone manages to find it please refer it to YIH lost and found 
","Lost and Found
SHARE:"
327,"Dear admin could u pls help to publish? Lost and missing cat at Jurong West St 64 since 15 May 2018. Please comment if you have seen the cat or if u r keeping it, pls at least let us know cat is safe. Thank u v much and thank u very much too admin. 
","Lost and Found, Advice
SHARE:"
328,"Hi everyone! I lost a Brown Mickey Mouse cardholder at around KE Hall, PGP, NUH area with all my important cards, like nric, matric etc etc. If you guys see it please ping me. :,( 
","Lost and Found
SHARE:"
329,"I have no summer plans this time round and I am not the type of person who can do orientation projects. Any suggestions fellow subscribers? 
","Lost and Found
SHARE:"
330,"A wallet found on the floor of science lib belonging to Brendon Chan Jin Hern. Anyone who knows him do let him know that the wallet is with the library counter 
","Lost and Found
SHARE:"
331,"Anyone in LAB2201 Thursday tutorial  took a MacBook charger 60W for MacBook Pro? pls, return it to me pls. I think this was in week 12 or something. I've been living on other people's charger pls. 
","Lost and Found
SHARE:"
332,"To the guy who talked to me, during a rainy day, at Aljunied bus stop around 5.20pm on 3rd May, Thursday. Sorry, I was too taken aback and dismissed you too quickly. I apologise if I have hurt and shamed you. The bad weather did contribute to my negative reaction. Thinking back, I admire and respect your courage, as not many people can do this. Thank you for trying to know me. I feel very honoured. Perhaps we can be friends if you don't mind. I had lost you as a friend as it came too sudden but hope to find you back. Sincerely hope that you do come across this message.
","Lost and Found
SHARE:"
333,"Lost a blue manhattan portage pen case with red inner side @YIH on 1st may.If found, please leave a message or comment.
","Lost and Found
SHARE:"
334,"I found this watch in UTown left it with the UTown security post. The owner may collect it from them.
","Lost and Found
SHARE:"
335,"I am Leonard Lee. Did anyone happen to see my matric card? I most probably left it at Science S16 Level 4 after my exam yesterday. Thanks!!
","Lost and Found
SHARE:"
336,"Better make mememes
","Lost and Found
SHARE:"
337,"Searching for ez link card w the last jedi design, attached to a key and two trinkets! Lost it either in utown today, or science or sports and recreational center yesterday. 
","Lost and Found
SHARE:"
338,"Hi Shona Tan, your matric card is located on the 6th floor of CLB, at the table near the University Librarian's Office. Please come back to claim it (:
","Lost and Found
SHARE:"
339,"Found a black HCI thumbdrive at ThinkLab in Engin. Reply to this if its yours!
","Lost and Found
SHARE:"
340,"TBH I mean if you find a laptop charger in the classrooms, I think it's only right for you to return it to the lost and found. I know like it's the person's fault for leaving it but like we're all students. Can't you sympathise and just return it. Don't be selfish just cause you can have a spare or to sell it.  
","Lost and Found
SHARE:"
341,"Has anyone seen an ezlink card with cartoon frogs on it? I either left it at UHC or UHall ><
","Lost and Found
SHARE:"
342,"Hello! Anyone see a hp laptop charger at Utown Starbucks (in air conditioned room) after around 6.30pm last Friday? I might have left it behind. 
","Lost and Found
SHARE:"
343,"Hi I’m looking for a specific request.

There’s this girl in my class with a laptop and a few days back I noticed she had an anime wallpaper. It was this girl with long black hair facing left in night time and I think she’s wearing a serafuku.

Does anyone know what anime this is from?
","Lost and Found
SHARE:"
344,"Found an ic at central library with the name ""Jason sathya citro"" (ps if i spelled the name wrongly because I left it at the lost and found before posting this)
","Lost and Found
SHARE:"
345,"Hi Guys I lost my Mighty Mug which has the logo Maersk on it I'd really appreciate it if you could comment here! I should have dropped it around Utown or Biz yesterday. Thanks!
","Lost and Found
SHARE:"
346,"Hi hi! I lost my Asus laptop placed in a grey sleeve at Engin around block EA on Tuesday 17/04/18. If by any chance you found it would really appreciate if you comment here! I'll pm you! Really need to get my laptop back asap! Thanks in advance!
","Lost and Found
SHARE:"
347,"Hiya! Found this USB near the Computer Center bus stop! Pm down below if this is yours so I can return it to you! 
","Lost and Found
SHARE:"
348,"Hi, lost my wallet in science canteen. I had placed it under the table (near the Chinese stall). It is a black wallet with a metal sea gull logo. Appreciate it if you can contact me if you've found it. Thanks a lot!! -Glenna Tan (glennatjt@gmail.com) 
","Lost and Found
SHARE:"
349,"Hi hi
If anyone has picked up a brown cat pouch with a tail hanging off the zip at LT33, please comment below! Ill contact you via pm

Thank you so much and sorry about the trouble :'^) 
","Lost and Found
SHARE:"
350,"I misplaced my Manhatten Portage pouch yesterday either at Engin or Utown. It's small with a single zip at the top. Black with a red label and it's about the size of a pencil case. Would greatly appreciate it if anyone spots it! 
","Lost and Found
SHARE:"
351,"Anyone found a orange thumb drive with the word ""nus physiology"" pls leave a comment. It has many files inside that has my old sec to jc work and some uni notes inside also. There's is a file named ""trash"" inside. Pls let me know if you see it! Probably lost it yesterday (10 april) tyvm
","Lost and Found
SHARE:"
352,"To the girl that left her iPhone 6(?) in S16’s Level 1 toilet, I’ve left it with the security post right beside the toilet! 
","Lost and Found
SHARE:"
353,"To TingTing or any of her friends reading this. Her thumbdrive has been found. Please do leave a comment so i can return your thumbdrive back to you.
","Lost and Found
SHARE:"
354,"I lost my cardholder somewhere in FASS on Friday 6 April around 12pm to 3pm. It is a brown leather cardholder from Starbuck with my matric card and bus concession ez-link card. Please see the image below for a picture of the cardholder. It also contains a $10 note. I either left it at the library table or it slipped out of my bag while I was walking. Went around FASS and the library to check but I was unable to find it. If anyone finds it PLEASE return it to me by emailing to my NUS email via my name on the matric card or comment below. I will also provide $30 to the kind soul who returns it to me. I am really desperate Thank you!! T_T 
","Lost and Found
SHARE:"
355,"Hi, 
I found a black Bose Wireless earpiece in Fine Food on 7 April 2018 around 7.15pm. I gave the earpiece to the Utown security office at ERC so if the owner sees this message, please proceed there to enquire about it. 
","Lost and Found
SHARE:"
356,"Hi all, I lost my thumbdrive on some day between 2nd-5th April, not sure when but likely on 2nd April in Science. It is a gray thumbdrive that contains two files with my name (starting letter C, ending letter E). If by chance anyone found it, I would really appreciate it if you could leave a comment here.
","Lost and Found
SHARE:"
357,"Hello you left Your MacBook in the frontier canteen 2! 

We left it in s16 lost and found security post level 1 
","Lost and Found
SHARE:"
358,"Anyone found any safra card at think lab on 4 April? I lost my card there. Helppp.
","Lost and Found
SHARE:"
359,"To the person who lost this ezlink card outside AS8: I've passed it to Campus Security. 
","Lost and Found
SHARE:"
360,"I found a ez-link card that belongs to CHING YU JIN BRYAN yesterday. Leave a comment if that's you or you know him!
","Lost and Found
SHARE:"
361,"This is a shot in the dark but anyone found a red automatic pocket umbrella with blue accent without its sleeve please let me know!
","Lost and Found
SHARE:"
