,confessions,categories
286,"I think my brain time clock is still stuck in 2006-2012.

When I was sec 2, 1997 babies were in sec 1; when I was sec 4, 1998 babies were in sec 2. When I was in sec/JC, 2000s babies were primary school and kindergarten kids. And that's the impression I always have for people born 1997 and after. 

Now I'm always surprised to find out that 2000-born kids are taking A'level or even serving NS. Some bright 2000/2001-born foreign kids who got scholarships are studying uni here already. 2003-born kids are already in puberty and having relationships/sex. 

A few months ago I wanted to go back to my old JC then I realized that the JC1 and JC2 are 2000 and 2001 babies. If you are a 1999 baby you are likely an old retainee. 

I'm like, hmm, wait, I thought you are still in kindergarten, since when you in NS already? Hmmm, I thought people of your age group are still studying for PSLE, since when now in uni already? I thought you still toddlers learning ABCs.... Now what? OMG... Am I getting old...

Anybody feels the same? I'm seriously trying hard to adjust my internal time clock...
","Nostalgia
SHARE:"
287,"Hi, I was at Zouk last friday night (24august) and I misplaced my wallet there. Wondering if anybody picked it up as it was computing bash night. Pls help me ask around if possible, thanks! 
- desperate careless guy
","Funny, Lost and Found, Romance, Rant, Nostalgia, Advice
SHARE:"
288,"I am a year 2 male student who ORDed close to 2 years ago. I was never really a super fit guy, never gotten gold for ippt before but naturally my fittest period was during army. Even though my running was not exactly fast, i never really complained about running as it was not much of a suffering. But after 2 years of not running... my fitness became a disaster. My glorious days of running under 12min were gone, can barely finish 20 pushups at one shot, and i’m really stressed about clearing my ippt before my window is up which is really soon...

I’ve been asking friends and family for advice to getting back in shape without wasting too much time at the gym or running as i need to study hard as my s/uccessful year 1 is long gone, but all they say is eat less but it’s so difficult... i have been stressing over this issue and have been contemplating whether to ask on NUSWhispers for the longest time. 

But reading some recent posts... i actually found the answer to my question i’ve been looking for. I came up with a perfect strategy that i can study yet exercise at the same time. However, i’m afraid this idea may not be going to work out... as i’m still doing squats while waiting for my luminus to load... this stupid luminus is the brother of ivle. evil
","Funny, Rant, Nostalgia, Advice
SHARE:"
289,"seeing all the posts on bidding, appealing, raging at full tutorial classes make me so glad i'm no longer at that stage. shout out to all my peers who helped me make sense of these systems like planning mods out from y1 to y4 to being in the know about lecturer/TA styles tbh it still is mindboggling to me, but yeah just so glad i don't have to go through this anymore :,) but i miss my old study spots, and that corner where you can pretend you're at a resort enjoying sea breeze. juniors, all the best for uni! may you always have enough warm clothing on you for the freezer closet that is the CLB upper floors, and may you always have enough in your ezlink/NETS to pay for photocopy/printing. jiayou everyone! (:
","Nostalgia
SHARE:"
290,"Guys,is it just me or did the school wifi blocked maplestorym? 
","Rant, Nostalgia
SHARE:"
291,"sigh, I can't tell if it's FOMO, or just fatigue from being Y4. Leaving UTown sucks, and my home environment isn't any better. Can't help but look at other Y4s who stayed and wish I was in that position. Except I have been picked on and ostracised too much to have the heart to stay. 

It sucks when if I had been put into another 'neighbourhood' that things could have been better. Like my heart is with the college, but after being rejected by so many people there, it hurt more to hold on than to let go. Except I forgot the small part about the hurt of letting go. 
","Nostalgia
SHARE:"
292,"Knowing i can no longer ask u face to face.
I wonder how have you been?
Hows life without our frenzship?
Have you move on?
Why we cannot jus be pure frenz?
Why we turn out tis way?
Why no closure?
:(
Why the f do i keep thinking of you?
","Rant, Nostalgia
SHARE:"
293,"Hi, 

Is there a magic the gathering club or hangout in NUS? 
 
FINDING ANY MAGIC THE GATHERING FANS IF THERE ARE ANY
","Funny, Lost and Found, Nostalgia, Advice
SHARE:"
294,"Insularity and Irrelevance: A Brief History of the NUSSU Election System – Part 3 of 3

The 2015 NUSSU election was the first election in many years (or even a decade or two) to feature a challenger team where the incumbent team was in real danger of losing. One problem with having to run through faculty or non-faculty clubs is that a team has to find candidates from various different faculties to run through the various clubs. Even though non-faculty clubs offered “at-large boroughs” where almost any student can run, there were only 8 such seats. Assembling a challenger team across faculties was difficult and usually only an incumbent-assisted effort can be successful. 2015 was different.

The 2015 challenger team was headed by a charismatic candidate, who was also a two-term president of a major student society (a non-NUSSU student group). He managed to find and persuade students to challenge candidates in almost every club that the incumbent team’s candidates were running. For the first time in many years, almost all the external elections for Exco reps were contested. The incumbent team was in palpable danger.

Sensing danger, the first salvo was fired by NUSPA (remember them?). The MC put up a post on their social media platform stating that they do not endorse the Exco rep candidates from the challenger team running through NUSPA. To make matters worse, they went on to criticise the candidates as lazy and incompetent. This was done before even nominations had started, and the candidates (who were siblings) were so incensed that they wanted to launch a defamation suit against NUSPA (and by extension, NUS). The administration was alarmed and the then-Dean of Students had to step in. Eventually, the candidates did not launch the defamation suit because… how much damages can students pay anyway? At most they will just be bankrupted.

The second salvo was fired by the outgoing NUSSU president, who was also the returning officer (i.e. head) of the election committee. First, he wanted to invalidate the nomination forms of the challenger team’s candidates, citing that the clubs’ MCs did not endorse them. This was vetoed by the challenger team’s allies on the election committee, who vowed to resign if he went ahead with improper invalidation.

Second, after initially deciding on online voting, he changed to physical voting at YIH. The ostensible reason was that only “well-informed” students should vote and they should not mind taking the trouble to travel to YIH (a rather-inconvenient location on campus) to vote. The real reason, however, was that he had an inkling that if online voting had been conducted, the challenger team would have won because they had strong backing in at least 2 of the residential colleges.

Election day came and went. Even though the challenger team put up a valiant effort to get voters to come to YIH, ultimately they were undone by the incumbent team who pulled all their friends from the various NUSSU committees (whose offices are also at YIH) to vote. Only 3 of the challenger team’s candidates got onto the Council. Suffice to say, the challenger team’s leader never got the NUSSU presidency.

Alarmed by how “dangerous” it was during the external elections, the incumbent team, which by now formed the 37th Exco, made a Faustian pact with the clubs. In return for giving discretionary powers back to the clubs for filtering out Exco rep candidates at the nomination stage, they wanted to ensure that, at the very least, there is some form of wink-and-nod arrangement with the clubs’ MCs that they won’t veto their intended successors. This Faustian pact was enshrined by a rule change that required at least the proposer or the seconder to be a member of the respective outgoing MCs. The door opened by the 34th Exco was thus slammed and bolted shut.

After the rule change, the 2016 and 2017 NUSSU elections progressed with no problems, at least from the incumbents’ point of view. Of course, we know that many issues have occurred since then, not least the orientation fiasco in 2016. Perhaps there is some karmic mechanism at work out there, because if the challenger team had won in the 2015 NUSSU elections, it would have been the challenger team having to handle the orientation fiasco fallout, not the incumbent team. Alas, the incumbents’ smoother election journey did not prevent them from having a rough time towards the tail end of their term. 

Looking back, the current irrelevant state of NUSSU has really been down to its insular election system. By granting huge discretionary powers to incumbents, they pretty much decide, before the election, on their successors. Students’ votes matter very little, if at all. The Exco reps candidates thus have little to no incentive to be responsive to students’ concerns. Also, in excluding challengers, they have deprived themselves a source of fresh ideas and approaches which, over a period of time, could have halted the slide into irrelevancy. Almost all the dramatis personae have graduated, but the problems still persist.

Additionally, NUSSU’s increasing focus on event organisation over advocacy is another factor in its slide to irrelevancy. Organising events require money and resources. Rising costs meant that NUSSU is increasingly dependent on sponsorship income and grants from the university administration. Whoever pays the piper calls the tune. If NUSSU were to advocate strongly on issues, they run the risk of offending the administration and therefore not have sufficient resources to run their events. However, by not representing the students’ concerns, the distance between them and the students grew larger, thus making their events even less appealing and relevant. This is a vicious cycle that is self-perpetuating. 

The irrelevancy and insularity have become so bad that whenever the administration asks whether NUSSU is confident that they have the mandate of the students, no NUSSU Exco will be able to answer in the affirmative. In any case, half of the Exco is probably co-opted into the Exco by the incumbents without having to run through elections.

I am not sure how the 2018 NUSSU elections will pan out. Honestly, there is much to lose and nothing in it for the challenger team. However, if they still feel that sense of altruism and wanting to change things for the better, they should be given a chance to make it a contest of ideas, not a contest of who can gain more blessings from the incumbents.
","Nostalgia
SHARE:"
295,"Insularity and Irrelevance: A Brief History of the NUSSU Election System – Part 2 of 3

From 1975 to 2012, if a student wants to run for NUSSU Exco, he/she has to run through one of the faculty or non-faculty clubs. At 2 stages of the election process, the clubs’ MCs wield enormous discretionary powers. 

First, the clubs have their own peculiar set of internal rules to filter out “non-desirable” candidates at the nomination stage for the (step 1) external elections. Second, at the first Council meeting where the exact positions of the Exco are determined (stage 2 – internal elections), the MC reps on the Council will then get to vote again, regardless of the Exco rep’s mandate among the students at the external elections. This gave the clubs’ MCs huge discretionary powers in determining who gets the Exco positions, and often incoming Exco candidates look to their Exco predecessors to help link up with the clubs’ MCs and “smoothen” the path to election.

In 2013, that changed. The Exco drafted a comprehensive set of elections regulations governing the Exco as well as the clubs’ own elections. There were 3 major changes. First, clubs were no longer allowed to set any peculiar requirements for Exco rep candidates. All someone needs to run as an Exco rep is to get a proposer and seconder from among that faculty or non-faculty clubs’ ordinary members. No more need for “blessings” by the respective clubs’ MC.

Second, the clubs’ MC powers in their own elections were circumscribed. Where they used to have 100% discretionary power in kicking out “non-desirable” candidates, be it at the interview, boot camp, or just plain refusal to advance the candidacy, the ordinary students of the clubs were to have full say (at least in the first draft of the rules). Predictably, the clubs kicked up a huge ruckus during the Council meeting and things were at an impasse. The 34th Exco, wanting to secure the passage of the rules for the Exco elections, came to a compromise – the outgoing MCs may exercise Special Voting Rights on candidates in their own elections, but subject to a cap of 50% weightage of the final results. It was not pretty, but the 34th Exco felt that they wanted the bigger prize – freeing the Exco rep candidates from the clutches of the clubs’ MCs.

As if to prove that clubs’ MCs successors cannot survive without incumbent advantage, Special Voting Rights were utilised by a club in that very same year – the Political Association (NUSPA). The outgoing NUSPA MC knew that their favoured team was on the verge of being defeated by a “coup” fronted by a challenger team from the then-new Tembusu College. Out of desperation, the General Meeting for the elections was cancelled, much to the dismay of the busloads of supporters that the challenger team had brought there. The outgoing MC then granted itself Special Voting Rights and the result of the follow-up election was never in doubt. You can still search for a report on this saga on Kent Ridge Common. It will not be the last time NUSPA would be involved in election-related issues.

Going back to the change in election rules, the third and final change was that the 34th Exco’s definition of the membership criteria for the non-faculty clubs. Unlike the faculty clubs whose membership is quite defined (i.e. students of that faculty), the non-faculty clubs had always defined their members to be their “active” members. The implication is that those running for Exco reps as well as voting for Exco reps can only be from a list of such “active” members, and such list can be easily modified according to the MCs’ own discretion.

The 34th Exco changed the membership criteria to include all NUSSU members (i.e. all NUS full-time undergraduate students). The reason is that since all the non-faculty clubs split a portion of the $8 from all NUSSU members’ annual $24 subscription fee, they take money from all students. As clubs are only allowed to take subscription fees from their own members, therefore all students who pay them (i.e. all students) are their members. Unsurprisingly, the non-faculty clubs protested, but the 34th Exco refused to budge. They finally relented when the 34th Exco said they could restrict to “active” members, provided that the split of the $8 among the non-faculty clubs will be changed according to their respective “active” membership sizes. None of the non-faculty clubs wanted to change from their comfortable fiscal position, so the 34th Exco got their way.

The essence of these 3 changes is that, for the first time since 1975, NUSSU got the closest to having Exco reps where all students could have a say on whether that Exco rep could get elected in the first place. Unsurprisingly, in the 2013 NUSSU elections that followed, most of the candidates who were running for the top Exco positions ran through non-faculty clubs. The ostensible reason was to at least allow as many students to have a say on the candidacies as possible.

However, 38 years under an election system that encourages insularity took their toll. NUSSU of 2013 was no longer that of the 1970s or 1980s. Also, where NUSSU of the 1980s and 1990s was pretty much the only student body capable of organising major events in NUS, the turn of the millennium saw many independent student groups organising events that are equally, if not more, well-received compared to NUSSU’s own events. The faculty and non-faculty clubs have also grown more independent and larger in scale such that they have taken over the vast majority of the roles played by USSU/NUSSU prior to the turn of the millennium.

If the 34th Exco’s vision of trying to encourage open and competitive Exco elections was the high watermark, the 2015 NUSSU elections made the 37th Exco slam and bolt the door shut.
","Nostalgia
SHARE:"
296,"Story time! This will be very long but it will be broken down into 3 rather long parts for your leisure reading during your first week of the AY, so here it goes!

Insularity and Irrelevance: A Brief History of the NUSSU Election System – Part 1 of 3

*The information presented here was compiled through researching historical documents, reading NUSSU internal documents and talking to some of the dramatis personae involved. The recent change to the NUSSU constitution, which I understand the general students weren’t informed about, is not addressed here.*

The central dilemma NUSSU faces is whether to be a body that advocates students’ rights and issues (since it is often the go-to student group for the admin) or to be a body that organises events for students (e.g. Rag and Flag, parties etc). The reality is probably a mixture of both. However, how the balance is struck determines the direction that NUSSU adopts, and that balance can be heavily influenced by how NUSSU choses its people – the election system.

This has to start from the period 1973-1975. Back then, the University of Singapore (NUS’ predecessor) had a students’ union called USSU. Unlike NUSSU, USSU was not part of the University. It was independent and had control over its own finances. Unsurprisingly, it was quite vocal because its finances were not affected by the ferocity of its feedback to the University. USSU was not only an events organiser but also played an active advocacy role for the students (and, as it will be hinted later, sometimes beyond students).

USSU’s election system was simple. There were no faculty or non-faculty clubs. The students voted on who to sit on the USSU Council and the USSU Council will choose the USSU President among themselves. Although the students did not directly choose the President, they had a say on the candidates running for the USSU Council without being excluded along faculty lines.

Alas, this situation changed dramatically in 1975. After what some would euphemistically call “labour-related incidents” (you may Google “Tah Wah Piow” if you wish to find out more), the Government stepped in. Parliament passed the University of Singapore (Amendment) Act 1975. The Act abolished USSU’s independent form and control of finances. It was made a part of the University and finances couldn’t be touched without the University’s approval. 

More critically, the University changed the USSU constitution and election system entirely. The University created faculty and non-faculty clubs with individual management committees (MCs). USSU’s Exco members had to run for the Council directly from the student body of such clubs. The Council would then comprise the Exco representatives (Exco reps) and some representatives from the clubs’ MCs (MC reps). The Council will select the USSU President and other top Exco positions from among themselves.

The implication of this change to the election system was huge. The USSU President can now run through a small faculty without a majority of the students being able to vote for him/her. Unlike the pre-1975 system where all students at least had a vote on ALL the candidates’ (including the presidential candidate) ability to sit on the Council, the post-1975 system meant that any presidential candidate can just ensure that his/her faculty or non-faculty club likes him/her (e.g. Computing Club), then just garner enough votes on the second stage among the Council members to get the presidency. 

As such, there is no longer an incentive for a presidential candidate to listen to students from all faculties. All he/she needs is to ensure that he/she gets enough MC reps’ support. Due to this byzantine election system, presidential and Exco candidates started to put more weight on their predecessors’ and MCs’ concerns because they play a huge role in getting them elected, not the general students. NUSSU’s responsiveness to the general students’ concerns thus dropped.

This two-stage election system persisted, with minor tweaks, in USSU and its successor NUSSU for almost 38 years. In 2013, the system had another tweak, but that tweak altered the election dynamics significantly.
","Nostalgia
SHARE:"
297,"It's been a year since I last posted about my insecurity in my art; just wanted to say thanks to the community who had faith in me. That belief spurred me to start doing commissioned work, and I'm really proud of how far I've come. Thank you.

On another hand, school is starting, so have a cute Ana Rowlet that you may see on the commute to school, and may coffee and memes be your lifeblood this sem.
","Nostalgia
SHARE:"
298,"Someone could create a public telegram group for open sports session. Like stranger soccer but for all sports for NUS students. So like if you are short of players or you just feel like competing then you can just join in the games. Maybe the NUS students' sports club can spearhead this. Plus y'all have access to booking the facilities too right? 
","Nostalgia, Advice
SHARE:"
299,"Hi all, a freshie and first time poster here. My friend from jc just shared a note on her fb page detailing some nus student ""revolution"". Apparently some peeps are trying to overthrow the incumbent nus student union team because they are pissed at their ineffectiveness. Perhaps inspired by the UMNO story in malaysia :O

I was quite surprised (also i find that it is kind of cool too) to see something like it here. Back in my jc,  our student council was basically a mouthpiece for our discipline master. I don't really know who you guys from team revolution are, but wish u all the best. Above all, all of us love to watch drama so keep
","Funny, Nostalgia, Advice
SHARE:"
300,"CS2040 Special Sem 4 has been quite a ride but definitely an enjoyable one. (Although no one would want to do it again, and hopefully it won't happen) Quite a huge contrast to the huge hoo-ha rants that happened on this platform a while ago. 

Dedicating this farewell post to Ivan for being an amazing tutor and wishing him all the best for his future endeavours (privileged to be the last class to be handled by him in NUS). 

PS: Meanwhile, cherish the last opportunity to have a good final laugh at our stupid answers for finals. :( plz give more partials...

Hope to still see you around on NUSWhispers! :)

- Class of AY2017/28 Special Term 2; CS2040
","Funny, Nostalgia
SHARE:"
301,"I am not sure whether you’ll ever read this post here. If you do, 
I just want to confess that I miss your smell and smile. 
I didn’t have the courage to tell you that I actually like you. Both of us are attached to our respective partners but I know that there are few moments we are really fond of each other.  I really enjoyed your accompany and your kindness towards me. 


Not trying to step on two boats simultaneously but I just want to let you know that I like you and I want to keep you as my best friend
","Lost and Found, Romance, Nostalgia
SHARE:"
302,"Thought I was over you. But then we met yesterday and my heart was racing.

Woke up this morning and realized I was back to square one: in the phase of unrequited love, missing you.
","Romance, Nostalgia
SHARE:"
303,"I have been secretly playing maple m in my bedroom and telling ppl not to disturb because I am very busy. 
","Nostalgia
SHARE:"
304,"Next sem is most likely my last few months of school life...

It has been a long journey for me. Poly->NS->Work to save up allowance/school fees->Uni. It is unlikely I will be applying for grad studies immediately after Uni.

I am one of the oldest student in NUS. Even during Uni, I am always juggling part time job and studies. I am sorry if you spotted me rushing off after lessons. I have work. Perhaps in another life, I might slow down for a few moment to get to know my classmates better.
","Nostalgia
SHARE:"
305,"Hey PGPR Residents ! I have graduated this year and I am going to leave PGP soon. I have lived here for my entire university life and I think it is time I give back to the community which has taken care of me since the beginning. 

Many say that PGPR is a boring place but I disagree. In the spirit of the recent orientation camps, I decided to devise a little game for the residents and reward those who participate. To prove that PGPR is as interesting as it's members wish to be, I challenge you guys to solve the puzzle given below to unlock the first clue for a grand prize which I shall hide in PGPR. I hope the newcomers and current residents have fun playing this game !

For the first puzzle, decode the following audio file (Hint: It's based on one of the new residences in PGP)

https://vocaroo.com/i/s0othWF2ujiU

Submit the answer at the following link and unlock your first clue (and free vouchers) !

https://goo.gl/forms/eITHPUjTrcsAmon82
","Funny, Nostalgia
SHARE:"
306,"I miss you. If you'd asked me a month ago whether I would find myself here crying over you, I would've laughed it off. But here I am tonight, wishing that things would be the same. You're not gone, but things are really just a fragment of what they used to be. It's strange to have this depth of feelings over a friend, but that's the way I've always been, I invest too much and end up hurting too much. Maybe I thought that I was special, we had that connection I haven't had in such a long time, I thought that maybe I finally found the friend that would be with me through it all. I guess everyone likes to feel special, so maybe I just tricked myself into thinking that I was. Now I've realised that it was only special to me and not to you, watching you showed me that it's just you, it's something you can do with anyone. You just have that special ability to get close to someone so easily, it wasn't anything special about me that made you open up to me, it was probably just the drinks. It hurts to see a friend slowly replace you, but then again it's not like we've known each other that long, it's barely been 2 months. Why do I never learn, such friendships always crash and burn after a while, we get too close too fast and soon enough we can't keep up with things and people move on with life. You always said that people have their reasons, and friends don't need to talk every day anyway. I miss things so much, but it's so easy to tell that your interest is gone, and I don't want to ruin things by holding on to something that's already fading away. I always thought that all I wanted was to see you happy and see you get better, but maybe I was selfish and I wanted to be the one to help you get better. I wanted to feel needed and special. Seeing other people do it makes me wonder what went wrong and why I wasn't good enough to cheer you up. I really tried my best, I gave 200%, I thought that I wasn't expecting anything but I guess now that i think about it maybe I was. I was hoping that you would be able to be there for me too, I was hoping you would stay. I liked that you appreciated me, I liked that you seemed to need me around. But someone like you already has so many friends, so I wonder what made me think that I would be any different from them. I fooled myself into thinking that I had a special place, and now I'm suffering for it. It hurts, and I'm realising how immature I am through all of this, I promised things like ""it's okay I won't expect anything"" and ""I just really want to see you happy"", but maybe it was only if I saw myself still part of that happiness. I really hate myself for feeling this way, you were the first one I opened up to in a very long time, and I think I just poured my heart out into this friendship without worrying about the fallout. You told me there would be rainbows, and there were, but I realised all rainbows are temporary anyway, they only last a while after the rain. Thank you for being with me through that storm, and thank you for your rainbow that lasted a while, it was full of colour and something that I hadn't seen in a long time. I'll always remember it, you saved me when I didn't even see the need to save myself. I'll miss you for a long time but take care my friend, I still hope for the best for you, and I hope you'll be able to smile brightly once again. 
","Rant, Nostalgia
SHARE:"
307,"My then boyfriend broke up with me a few years back. Thinking that I could always do better, I never really loved him and treated him rather poorly. Perhaps it was not too surprising that we did not last. At first, I didn't think anything of it as I thought that I could always get someone new that is better than him, but now, a year after graduation, I find myself feeling lonely and depressed  with no one to hang out with or talk to. They weren't lying when they said it was hard to find someone in the working world. Friends are working or attached and don't have time for me anymore. I'm also not getting any younger. Thinking back, he actually wasn't too bad of a person. How I wished i treated him better then. 
","Rant, Nostalgia
SHARE:"
308,"When you tell your friends you didn't even study for that mod that you got C+ in just to fit in but you actually did all you could during the sem for that one mod
","Funny, Rant, Nostalgia
SHARE:"
309,"To couples having a rough patch: Learn to love and understand that everyone is unique and handle problems differently. If you see a future with him/her, speak to them. Perhaps, it may be just a simple misunderstanding. 
","Nostalgia
SHARE:"
310,"I was from chemical engineering NUSb from 2005 to 2009 and I found the course was not well taught, a lot of content cramped in 13 weeks, lecturers reading from slides and the lectures do not stimulate the mind, any current or past students from the department feel the same?
","Nostalgia
SHARE:"
311,"
After my A levels, I was hell-bent on going the UK to study. Initially, I set my eyes on PhilosophyPoliticsEconomics which is like the key or gateway to a political career (almost all UK politicans graduated with a PPE degree). Then I had a change of mind during NS to ditch politics since it is such a dirty affair and pursue Physics and Philosophy. It must have been due to reading too much on Einstein, Nietzsche and Spinoza which forced upon me a particular existential perspective that I simply could not refuse.

Fast forward a few years now I'm doing engineering and econs in NUS. You can say it is a downgrade in the degree of rigour as compared to physics and philosophy. I am not at where I once wanted to be, I was not able to achieve my 'dream'. But I am really glad I ended up in NUS and the school's been treating me well so far. I'm really thankful to the friends I have and I feel I am not losing out on the quality of education compared to any russell group universities (I'm only salty because of the duration of DDP). plus there are so many amazing people in NUS too!

Maybe NUS/NTU is the burial ground for people who failed to get a scholarship to go overseas, but going overseas to study is not as important to me as getting a good education. Playing with the cards you are dealt with is more important than being bitter and asking for a wash (unless you've got less than 4 points and you're playing bridge).
","Nostalgia, Advice
SHARE:"
312,"You have no idea how your words wound me, how your actions hurt me. I was fine being your friend, and just your friend. It wasn't easy, but I accepted it. That I won't be anything more than that.

But you call me a friend, and you treat me differently from the rest of our friends. You avoid me, put up a wall, ignore me. You reply him in 10mins, me in 5days. He gets a surprise party on his birthday, and you don't even bother to pretend to remember mine. It's funny coz me and him share the same birthday, and I was foolish to think that I had a share in that. We used to be different, no matter how you said 'I treat you no differently than before.'

Ya, and you dare to say, that in your heart, he is just a friend.
","Romance, Nostalgia
SHARE:"
313,"I am one of the students who will be graduating this July. Looking back, how time flies and the 4 years just whizzed past. Now, I'm stepping out of NUS with very mixed feelings. On one hand, I am graduating with good results and have secured a very decent job related to my field of study. However, I do feel a tinge of disappointment that I may not have experienced undergrad life to the fullest. I have made a ton of acquaintances whom I'm sure would not contact one another again after leaving NUS. There was nobody with which I have made a true friendship with. Also, I have remained single all the 4 years and never gotten into any relationship. I lost the chance to experience the taste of love as a carefree undergrad, now and ever. In my time in NUS, I've felt that it's a process of give and take; I've gained some things and lost some things along the journey. Thanks for hearing me out.
","Rant, Nostalgia
SHARE:"
314,"It's been a year since I confessed, got rejected at first, persisted and then finally gained your acceptance, only to go our separate ways after a couple of months.

I still miss you. Maybe I don't love you as crazily as I did anymore, but I still want to support you like how a friend would. The only way I could get to see you is through social media of our mutual friends when you hang out with them. Well, if you can be healthy and happy, I should be happy for you, and him; for the both of you. You told me you could not give me any good reason as to why it ended. Maybe because it's not meant to be, and I should never have crossed that line between us in the first place.

If you still think about me, just to let you know that I just graduated, and am job-hunting. It has been one rejection after another, but I will continue to improve myself, to learn, to follow the advice that you previously gave me. I will not let your words of encouragement go to waste. Enjoy your time in uni while you are still at it; which I believe you already are, anyway. 

Some people are either lovers or complete strangers. As much as I want to be friends with you, I wonder if we could even strike up a normal conversation now, having not talked to each other for so long. I am sorry I had to sacrifice you, the most important person to me in my life then, to learn a big lesson on love, on finding ""the one"", and life in general. 

Miss you. Remember to stay positive amidst all that life is throwing at you. Be happy, and always smile because your smile is beautiful. 
","Romance, Nostalgia
SHARE:"
315,"You guys are young. Get your degree and see what’s in store for ya. Generation Y, that’s you guys, live life to the fullest. Fuck everything that bothers ya. If it’s love go for their soul, if it’s money work hard and money is just a biproduct. To end it, stuudy for the sake of graduation, marry your love, make money that’s just enough for livelihood and last be a leader. Be a leader for yourself. Ex NUS 
","Nostalgia, Advice
SHARE:"
316,"My wife and I met at some multi-day event in NUS. More specifically, we started talking to each other on the last day of the event.

Recently, we were reminiscing about how we met when she asked, “How come I didn’t see you around for the first few days despite us being on sister organising committees?” I replied that I was busy running around coordinating the event and handling logistics.

The truth, however, was that I was making out with my then-fling in some far-flung part of the school during those disappearances (got my friends to cover my duties). Fortunately, that fling ended before I started dating my wife, and that was the last fling before I decided to be a guai boy.

#thingsyoubringtoyourgrave
","Nostalgia
SHARE:"
317,"Hello guys, today I wanna share with you my love story. Basically I met my bf 4 years ago and we hit it off quite well, he never officially asked me out but we went out 1-2 times a week. After 6 mths I couldnt take it anymore and asked him if we're together, to which he said yes ur my girlfriend. 

But somehow this left a bad scar on me?? Cos when u tell ur friends/parents that ur attached, they'll be like ohh tell me the details, how did he ask, where etc? And I had to lie and say like I cant really remember how he asked me haha. And some will continue on with ""ohh its okay at least he's the one that asked u out :) ""

While we were dating, he hasnt been the most gentlemanly to me either. Like will force me to pay for meals, pretend to be sleepy, tired so that he wont have to send me back, never answers my calls or even gave a call back, will purposely ""gek his hand into a fist"" when I try to hold hands with him??, when I talk to him, wont reply and wont even give me eye contact, usually I have to shake him and be like hello u got hear what I say? Then he will be like uh yeah. And there was even once I caught him using tinder to ask other girls out, but I'm nt sure if he deleted those chats but he said he never went out with them and I believed him. Basically just the worst boyfriend ever. I complained to my friends so much until they dont even wanna listen anymore and all they can just say is like "" Just break up can anot"". I did try, but like everytime I decided that I'm nv gonna reply him again, theres this small ""what if"" that keeps resounding in my head. and I always end up calling him and making up with him again. 

Fast forward 1 year, we still fight alot, but I realised that actually everything I complained about last time he doesnt do it anymore.

Fast forward to now, we seldom fight already because most of the things I'm uncomfortable with I've ironed out with him in the past. 

I once read this analogy on NUSWhispers, it goes like this "" Love is like u want to drink cold water, I have a cup of water and fan it 1000 times but another guy walks past with ice cubes and u go to him immediately. Sometimes u just cant help it, that u dont have what the other party wants"" 

I used to feel that way about my bf too cos I dont really want a relationship where we do our own stuffs, and share what we feel like sharing. I want a closer relationship like shower each other with concern and at least know what each other is doing. But as I keep complaining, or maybe I should call it ""feedbacking"" He slowly starts to understand me more and in a way becomes more sensitive towards me. Basically not everybody can fit you perfectly like a jigsaw puzzle, sometimes u really just gotta talk it out even if it make you seem petty, but if it makes u feel uncomfortable u should say rather than trying to push ur anger onto something else. 

So recently he just proposed to me I'm 26 and hes 29. Its so hard to believe that I'm marrying this asshole guy from 4 yrs ago. Now hes much nicer to me and everytime I tease him abt how bad he was to me last time he'll just be like ""got meh?"" 

So I just wanna advise my juniors who are struggling to have a little bit of faith and keep talking out ur troubles. Dont give up so easily.





 
","Romance, Nostalgia, Advice
SHARE:"
318,"To my dearest friends:

I dread the day that our friendship become fragile to the touch of a few insensitive words that occasionally slip out of my mouth. That the attachments we have become weak and non-committal, that we start to find excuses to skip outings because it is more convenient. 


I'm not naive. In my head, I know that people will eventually have to leave you, whether by choice or as a result of life's inevitable and unpredictable events. In fact, i can already feel it happening in gradual,  measured ways as everyone blossoms out of their gawky teenage selves and metamorphosize into the beautiful, mature and purpose-driven adults they are.


Eventually, we all become faded traces in each other's histories, photos from birthday celebrations and wonderful outings become merely reminders of my footsteps and presence in their lives. Pictures of a group hug become a dish served for the taste of nostalgia, but not a drive to reconnect.  


And they'd walk with new partners, possibly better companions, who would leave permanent marks on their lives. 


I really wish my friendships will last till we all become grey-headed, sitting in the familiar circle, as we used to, in the humidity of our old classroom where we giggled at the jokes we make. 


I hope that the pursuit of ambitions and dreams will not erode the purity of our bonds, and that we can remember how it felt like to know that this bunch of people is who we call family. 


That we'd always have each other's back, as we promised in the last line of every birthday card we made for each other. 
","Nostalgia
SHARE:"
