,confessions,categories
162,"Hi Prof Ben,

Could you share some thoughts and advice regarding on the part-time degree BTech(Computing) programme in NUS? 

How is this BTech(Computing) course different from BEng(Computer science) part-time course in NTU? Is the modules/coverage not as indepth as compared to the full-time course in NUS? Is there bell-curve in BTech (if have, it is within part-time students only or the whole sch)? Is the BTech course offer similar modules as the full time programme? Is this fast-paced?

Noticed there isn't any BTech(Computer Science) course, whereas there is BTech(Software Engineering) course. Would like to understand why there isn't any BTech computer science course as there is a full-time programme on this, but instead it has a BTech Software Enginnering course which NUS currently offers Master course on this. What is the difference between CS and SE, and any reason why BTech programme is on SE instead of CS?

Is BTech cert recognized by employers? Is the employment rate high? As given from the name of the cert, it would be easily recognized that it is not a full-time course. Is there any difference on the quality  of the cert between a full time and part time course from NUS? How is NTU BTech degree differs from other computing part time degree from Private uni etc?

Lastly, what would be recommended for working adult to pursue a part time degree - BTech(computing) degree from NUS or BEng(Com science) course from NTU? Given that NTU emphasized that both full-time & part-time BEng cert are the same, hence it would be more recognized (in a way)? 

Greatly appreciate your inputs on this. Thank you very much!
","Rant, Nostalgia, Advice, Ask Prof Ben
SHARE:"
163,"Prof Ben, saw you having breakfast at the Science canteen today but was too shy to say hi :(
","Ask Prof Ben
SHARE:"
164,"Hi Prof Ben,

Could you share some thoughts and advice regarding on the part-time degree BTech(Computing) programme in NUS? 

How is this BTech(Computing) course different from BEng(Computer science) part-time course in NTU? Is the modules/coverage not as indepth as compared to the full-time course in NUS? Is there bell-curve in BTech (if have, it is within part-time students only or the whole sch)? Is the BTech course offer similar modules as the full time programme? Is this fast-paced?

Noticed there isn't any BTech(Computer Science) course, whereas there is BTech(Software Engineering) course. Would like to understand why there isn't any BTech computer science course as there is a full-time programme on this, but instead it has a BTech Software Enginnering course which NUS currently offers Master course on this. What is the difference between CS and SE, and any reason why BTech programme is on SE instead of CS?

Is BTech cert recognized by employers? Is the employment rate high? As given from the name of the cert, it would be easily recognized that it is not a full-time course. Is there any difference on the quality  of the cert between a full time and part time course from NUS? How is NTU BTech degree differs from other computing part time degree from Private uni etc?

Lastly, what would be recommended for working adult to pursue a part time degree - BTech(computing) degree from NUS or BEng(Com science) course from NTU? Given that NTU emphasized that both full-time & part-time BEng cert are the same, hence it would be more recognized (in a way)? 

Greatly appreciate your inputs on this. Thank you very much!
","Rant, Advice, Ask Prof Ben
SHARE:"
165,"Hi all, I'm not well-acquainted with NUS plagiarism but to what extent is it plagiarism if I reuse content from previously submitted work? I know I have to cite myself but do I have to paraphrase or anything? Any help is appreciated.
","Advice, Ask Prof Ben
SHARE:"
166,"A career in coding and software engineering isnt for everyone and not everyone should be doing it. Not only is the pay quite bad but the work and hours can be long and we all know all the diseases associated with sitting for very long times. Moreover, most employers in Singapore are simply not willing to pay well. So why is it being marketed so much to everyone? Why arent the professors honest about it? Is it just a ploy to flood the market and drive down salaries?
","Rant, Ask Prof Ben
SHARE:"
167,"I’m an ex computer science student who graduated about 5 years back and I find that it is harder (or almost impossible) to find a boyfriend after one started working. Prof Ben what do you think about it and what are the advices would you provide?
","Romance, Advice, Ask Prof Ben
SHARE:"
168,"Last week, I met up with a guy from tinder. we had been going out for 1-2 weeks. Usually, the guy is supposed to buy the condoms, but he forgot to buy so we ended up having unprotected sex.

Two days ago, I did a pregnancy test. It was positive. I panicked and tried to contact the guy. He didnt respond to my texts. I managed to stalk him and contronted him after lecture ended, but he said that he was busy studying for finals so he left abruptly with his friends and I couldnt follow. 

I am feeling so lost now. I came from a single-parent family (my mum is a single mum), so I am against having an abortion.

I an all alone and isolated. I really don't know what my options are. Just to clarify, I am in my second year of studies (two years left to go) and I have already paid up for a winter program with a NUS partner university. The guy is a Y1 freshman. 

help!
","Advice, Ask Prof Ben
SHARE:"
169,"Before I entered university, I used to imagine it as a place bustling with social activity. Now fewer than 3 months in, I'm surprised at the lack of human connection: I'm not staying on campus, and many of my classes come and go without me exchanging a word with anyone (except maybe sometimes the prof?). I tried turning my efforts toward different things, but it's not really working and I feel like it's taking an alarming toll on my emotional health. Is this common, and if so what are some steps you would recommend I take?
","Advice, Ask Prof Ben
SHARE:"
170,"I got to know guy A last June (2018) on CMB. Initially what matched us was of course in the profile there is common interest. We chatted for quite a bit, then the conversation slowly decreased. I realised as the time goes, the interest sort of died, and since there no indication of a romantic relationship (I am not sure how he felt as we have never discussed this topic before), I moved on.

I got to know guy B (2019) also on CMB. The chemistry was great. We aligned our values and I indicated that I was interested to give it a go (of course with marriage in mind). In fact, we got together within 1 month. 

I am not into those draggy relationship. I will indicate if I am interested, and I also don't play around with many guys to indicate interest as well.

As the old saying goes, if it doesn't work out, we can still be friends (but I know it usually don't work this way). Guy A still asks me out for dinner randomly, and he keeps sending me random pictures when he is on a holiday. The thing is, since he also never ever indicated interest, it is also kind of weird to reject him. But how can I put it in such a way so that it is clear that there is no chemistry between us? 

Serious advice only.
","Romance, Advice, Ask Prof Ben
SHARE:"
171,"Prof Ben, how did you cope with the stress during PhD, what did you do to overcome those technical challenges, and what made you persevere till the end?

- A lost student .
","Advice, Ask Prof Ben
SHARE:"
172,"Dear prof ben,

Is it a red flag that my girlfriend doesn't know how to cook, lets her parents do her laundry and is lazy about chores or responsibilities that a responsible adult is supposed to do?


The thing is, she does not seem like the type that's irresponsible about life and all. Just that she justifies she'd rather spend time doing chores to making money to hire a maid. (To be fair at her current hourly rate that claim is justifiable) we haven't lived together yet. I'm not sure if this would be a problem in our relationship later on.
","Advice, Ask Prof Ben
SHARE:"
173,"Hi guys, I have a small problem, this I came into class and my eyes met a girl I found pretty good looking. I didn't know it at the time but weeks passed and I realise I am attracted to her and really want to talk to her and get to know her. The problem is she's very low-key and I don't see her around in school so opportunities for me to talk to her casually without coming off as creepy, etc are few and far between. Moreover, in class, she is always sitting with two other girls, one of which is an acquaintance of mine (we were in the same OG). What should I do? How should I approach her, and should I tell my the acquaintance that I'm interested? Should I just jump the gun and just dm her w/o having even spoken to her? I find that not wise tbh...hais
","Romance, Advice, Ask Prof Ben
SHARE:"
174,"Dear prof Ben. 
I would like to read your take on the following rant, that a so called ethics ""professor"", at NUS spammed his students with just a while ago:
""Dear students

Some of you have complained that your ""friends"" who did not do any appeals are scoring better than you who did the appeals. And you think that's unfair. But you would be mistaken, because you're actually not seeing all the data. We, the teaching team, have that data.

In Week 13, we will show you the data. In the data, we will be able to show you that the students who have constantly gotten snapped, and worked hard to recover from those snaps through the appeals, are the ones currently at the top of the table (right now!). We can't fake these things, it's all in the data.

So, if you got snapped, but your score is the same or less than someone who did not get snapped, then, it is not because it is unfair, it is because you are not good enough. As we will show, the students who are good enough have gotten back more than anyone else, therefore they are at the top of the table. As they should be, because they are just that good, and shouldn't we reward students who have spent the effort, and have really gotten good?

The data always tells the story.

So, get good. Or not, your choice.""

dunno about you guys, but calling anyone ""not good enough"" because of a couple of assignments, seems unethical, unprofessional, and just plain crazy to me. this guy needs to take an ethics class himself, and then check himself into IMH.
","Rant, Ask Prof Ben
SHARE:"
175,"I have send a submission before which is about me stressing at work in the bank after graduate from poly... 
I been taking a lot of MC as it actually drain my energy level and also me wanting to escape from it.. Actually I did Google about this and I realised I suffered  “burn out” :( my doctor also want to refer me to Psychologists but is expensive... please advice me as currently I’m on contract term with them which it doesn’t reflect good on me and I’ll loss my bonus too :( Prof Ben also can advice on this too
","Advice, Ask Prof Ben
SHARE:"
176,"Dear Prof Ben, how does one become a Professor like you?
","Ask Prof Ben
SHARE:"
177,"Prof Ben, I'm a freshmen and I had been struggling very hard in CS1101S. I'm very frustrated with failing all the time, including tmr RA2. What should I do? Finals is approaching and my foundations and computational thinking is super weak, I had tried webcast, consultations, remedials and attempting to solve on my own. Nothing seems to help me improve significantly.
","Ask Prof Ben
SHARE:"
178,"Hi Prof Ben, how far apart is NUS from MIT in qualitative terms?
","Ask Prof Ben
SHARE:"
179,"I have received job offers (with deadline coming up soon) from some companies and are still waiting for the results for the others. One of them that haven't replied told me to update them on any competing offers I have and want me to include ""details as much as possible"". What should I tell them? Company? Salary? Bonus? Leave? What kind of signal am I sending? I don't want to sound like I am rushing them. This is a company I really want to get into so I don't want to screw up here.
","Advice, Ask Prof Ben
SHARE:"
180,"Dear Prof Ben,

I just got back my midterm results for an exam and I did extremely badly. Of course, I plan to work harder and find ways to improve after this setback, however, the feeling from getting very bad results has made me very unmotivated especially since I really like this module and have worked hard on it. 

Do you have any tips on how to bounce back after receiving extremely bad results?
","Advice, Ask Prof Ben
SHARE:"
181,"Hi guys and girls, I need some advice.

I have an upcoming interview at a BB (one of JPM, MS, Goldman, Credit Suisse, HSBC, etc) and one at our local bank (one of DBS, OCBC, UOB, BOS). Both are client facing roles.

Do I need to wear a full suit (jacket + dress shirt + tie + slacks) for both interviews, or is it going to be considered “overdressing” for the local bank interview? For context, I am not a Singaporean and this is my first finance interview so I’m uncertain. Would appreciate any help/suggestion!
","Advice, Ask Prof Ben
SHARE:"
182,"Why do I fall out of love? I really don’t want but I couldn’t force myself .... why I no longer love him? Why I couldn’t find back the love we used to have? If I have a choice I wouldn’t fall for someone else but you ? But I couldn’t control my feelings, is this my fault ? Force myself for continue this relationship makes me feel guilty and unhappy. Since we have been together for 5 years, ppl told me it’s normal to fall out from love but hold on to it then it will be ok. I’ve been dragging to find back the love but I’m very unhappy. Am I cheater for falling out of love? But I couldn’t control my feelings for falling for someone. I didn’t do anything but give myself some space. I feel sorry to him for falling out of love but feel sorry to myself for continuing this r/s. Fml
","Romance, Advice, Ask Prof Ben
SHARE:"
183,"I was on a dating site and I matched with someone who looked familiar. I saw the name and I realised it's my friend's husband. I'm still in a bit of shock. Now, I really want to tell her, but the problem is... I'm attached as well. What should I do? (would it help your decision making that said husband is also in a polyamorous facebook group I'm in? As far as I know my friend is not polyam)
","Advice, Ask Prof Ben
SHARE:"
184,"Hi Prof Ben!

Your lessons are awesome! Do you have any advice on what to do when your tutor and lecturer gives you wrong tutorial answers?(dont worry its bt1101) Also, what should i do when the lecture is useless and everyone has no clue as to whats going on and theres no webcast to re watch and understand what was taught. Also, there seems to be no support at all in terms of past year papers and answers for tutorials. How leh prof ben? 

TLDR: 
def status(student):
     student_confused = True 
     while student_confused:
         print (""No webcast, no tutorial answer, useless lecture slides"")
     return(""SU"")
","Rant, Advice, Ask Prof Ben
SHARE:"
185,"I’m an NTU student studying in NUS for local semester exchange. I am currently in Year 3 Sem 1 in EEE. I feel that although I can do well academically due to hard work and doing loads of practice questions, I do not seem to be able to apply the knowledge I “learn” in class to the outside world because I do not truly understand what I am learning. All these “knowledge” seem to just go down the drain after exam. When someone asks me some questions similar to what I lean before, I cannot answer at all. I feel like I have wasted my years in poly and uni. Should I continue to stay in EEE or study what I am interested in? (I am interested to be in aviation and thinking of going to a flying college/ sign on as an airforce pilot but I am afraid to take the step out of my comfort zone)
Prof Ben, please advice
","Advice, Ask Prof Ben
SHARE:"
186,"I'm in a long distance relationship and have been feeling pretty detached recently from the relationship. Any advice on how to feel more engaged? I still love my boyfriend very much.
","Romance, Advice, Ask Prof Ben
SHARE:"
187,"There is a cute barber at the UTown salon, through conversations I only found out that he's a Malaysian, which are generally cuter anyway. But I was too shy to ask for his name or number, so if anyone here knows his name can help me out? Do note that I may or may not have developed a hair wash fetish due to him ;)
","Romance, Advice, Ask Prof Ben
SHARE:"
188,"I’m a girl and I’m together with my boyfriend for 3 years. He is quite skinny and nerdy but I love him as he is really caring and thoughtful towards me. However, whenever I‘m outside, I can’t help but look at other handsome and hot guys and secretly hope that they would hit me up and have sex with me. I have plans to marry my bf in the future but I can’t stop myself from having all these fantasies. What does this mean? Any advice?

No troll comments please
","Romance, Advice, Ask Prof Ben
SHARE:"
189,"I am currently a Top Fan of this page and I feel like I'm suffering not only from social media addiction, but NUSWhispers addiction, Facebook addiction and possibly YouTube addiction.

I feel like deactivating my FB account until the last paper of my finals. I even told an acquaintance over Messenger that if I don't stay true to my words, I'm a pussy.

Guess who am I? Can anyone advise? Prof Ben too maybe?

Since I feel like I lack discipline and self-control... T_T
","Rant, Advice, Ask Prof Ben
SHARE:"
190,"Hi Prof Ben, 

Would like to have your advice and inputs for my concern below.

I am interested in the UX/UI, multimedia/graphics/illustrator etc field. Is it advisable to take up a degree in Computer Science in local uni or take up a Multimedia/Graphic course etc in private uni?

As I'm not sure if the field I am interested in are suitable for me or something I would enjoy in the long run and also in terms of the availability of the job opportunities/salary. Hence I thought of studying computer science would be more advisable as it is considered general IT degree and will be able to apply to the UX/UI, multimedia/graphics/illustrator etc field too? (Please correct me if m wrong)

However if I choose to take up a multimedia/graphic course etc, if in the future I am not keen anymore or would like a career switch to other areas in IT. The degree I get might not be able to allow me to jump to other areas in IT.

I feel I am not technically as strong as I do not have a programming background and I don't think I am a fast learner. If I take up the computer science course, would it tough for me to catch up. What should I do? 

Thank you.
","Rant, Advice, Ask Prof Ben
SHARE:"
191,"Prof Ben, is this true?
","Funny, Ask Prof Ben
SHARE:"
192,"Prof Ben, is academia a place for fast-breadth thinker or slow-depth thinker? I am not a quick thinker and because of that I really hate exams and have suffered from it numerously. Because of that I always have to start preparing for it much earlier than my peers. However, I enjoy research as I am able to think freely and deeply. I always have my own and school projects and I always forsake my studies because of these. I am thinking of going into academia but I honestly hate the exam part where you have to constraint your thinking process
","Advice, Ask Prof Ben
SHARE:"
193,"This is perhaps a newbie's question: who is the best at lecturing elementary modules?

I've seen numerous teaching awards given to Prof. Steven HALIM, but some says they were bringing back ""best"" lecturer, Prof. Seth GILBERT. How about the others, Prof. Ben perhaps?
","Advice, Ask Prof Ben
SHARE:"
194,"Prof Ben has mentioned several times that he has a team at MOE that delivers ""100% on time on target"" but if they are that good how come I have never heard of them or seen them in the news. Really curious to know what exactly have they produced in the past few years...
","Ask Prof Ben
SHARE:"
195,"Is a degree still important now? Or will it come to play only in the later years of your career where your limit is determined by your educational level (like Army). From what I've read and researched, fresh grads are getting lowballed with many settling for 2.5 to 3.5k.

Furthermore, many of the jobs do not require expertise or knowledge pertaining to your degree. A recent news showed that half of Singapore grads find jobs not related to their degree. Goes to show how useless the core modules become when you graduate. Note to self: Memorize your notes, cause you can just forget it after finals.

Some may argue that you will learn soft skills, project management skills, get networks etc during your undergrad course. But you can also learn these while accumulating work experience, not to mention the salary which you can use to pamper and upgrade yourself.

Going to a JC used to be a popular choice for many of those who can. But as the gap between a diploma and bachelor cert closes (in terms of value for money from the perspective of a employer), will diploma be the new favourite? Or will fresh grads widen the gap by pursuing masters?

What's your take?
","Rant, Advice, Ask Prof Ben
SHARE:"
196,"Do you feel that as technology advances, our privacy is getting lesser and lesser? Are our sms being recorded? And if we have a smart house, are our movement, patterns, stuffs we speak, all the demands we requested, are they being recorded? All the photos we uploaded, are they being stored? How safe do you think technology is with regards to our personal privacy?
","Advice, Ask Prof Ben
SHARE:"
197,"I am a student who has special arrangements for midterms and I am supposed to take a midterm tomorrow morning.

However, I have to squeeze and use the midterms with a lot of other students at MPSH.

I am sorry but I have to complain here. At least I have the courtesy not to mention what module code it is here.

How is this fair? How is it ""last minute request""? Also, is ""manpower issue"" my business?

Doesn't RO inform the module coordinators of all the mods a SPECIAL NEEDS student is taking in a given sem IN ADVANCE??

Already I am a SPECIAL NEEDS student. Now I have to bear the brunt of a ""cock up"" by the lecturer??!! DUDE, it creates more stress for me JSYK!!!

Prof Ben, can advise?!

I AM SO PISSED OFF man @$@$@
","Rant, Ask Prof Ben
SHARE:"
198,"I hv a bf, sometimes I really don't understand why he can always be with the opposite sex and interact in front of me. When I blame him, he always has fcking reason to say tht we r best friends, don't think too much or ask  me do u wnt me to leave my friend?  Then a  good friend  can drink the same  glass of water or 2 person chatting in the room when I am not there? Then he said tht I don't trust him?
I personally feel tht even a good friend should keep a distance, this is a respect for gf. Trust does not mean tht u can always chat with girls or go out,even just a best friend.
Does my thoughts go wrong or does he really hv problems??Anyone got same problem?
","Ask Prof Ben
SHARE:"
199,"Ignore my english please thanks.
Dear Prof Ben,
I am extremely strssed out carrying people in 3k software engineering mods and a few other mods....
I know that we cannot pick our colleagues at work. But having to look at the potential liquidated damages that stacks up to selling my parent's HDB every single day is a huge load on the shoulders. Coupled with the fact that grouping people who just do not contribute to the group and expecting us to carry them is even worse. When our CAP falls below the threshold, are they the ones responsible for paying off the damages? No? How am I even suppose to reach the stage of ""graduating and working with colleagues"" when I cannot even graduate because of slackers in the first place?

This ""you can't choose your colleagues"" or ""such is life"" reasoning has to stop. Let us focus on the short term goals of not paying the LD before even talking about choosing colleagues when we graduate please.
","Rant, Ask Prof Ben
SHARE:"
200,"I'd been fighting with my younger brother for half a year now, because of our disagreement over his university course. He applied once and did not get any offers back. I'm a recent Computing graduate, and due to our family's financial problems, I agreed to pay for the tuition fees of my younger siblings' university and polytechnic education. However, even though my brother did not do well for his A-levels and highly likely couldn't qualify for Biz or Engineering, much less CS, he decided to ""follow the trend"" to choose courses in CS in his application. He's interested in subjects such as algorithms, artificial intelligence, augmented reality, computer graphics, and cryptography from things like video games and cryptocurrencies!?

I advised him to choose a more realistic course option he could enter but he refused, saying it was either NUS SoC or NTU equivalent or private uni equivalent. I showed him statistics that IGP for SoC had rocketed, so it'll be hard for him to get in even if he attempts however many times he can during NS. At my wits' end, I threatened not to pay his uni fees if he went the private route and he rebutted me by saying he will work part-time to fund his own education.

What can I do to make him see the light? Why are those youngsters so focused on their own selfish aims? I'm just upset about it.
","Rant, Ask Prof Ben
SHARE:"
201,"Hi, 

*lengthy post ahead

I am currently a year 1 student in comp science (part-time) from a local uni. Just a rough background of myself, i came from an engineering diploma from poly, and am in my mid 20s.

Recently I have the thought of dropping out from the course and apply for an IT course in SUSS instead. Reason being: 1) it does not have maths/engineering related modules as compared to the local uni, modules were IT related. 2) local uni's workload is much more and fast-paced, bellcurve with full time students and I would say I'm generally not a fast learner. 

However the business IT course focuses on mainly a specific area of IT (The degree course is quite a niche area I guess) hence Is it advisable to go for it or would a comp science degree is better as it offers a wider range of job opportunities? Currently I do not know which area of IT I would like to dive into hence I chose Comp science degree so that it allows me to explore the various options while studying in uni. 

However recently as considering my age factor etc once I graduated from uni, would it be wiser if I take up the SUSS course instead as it allows me to build my experiences in it and also to allow myself to kinda just force to try ""grow"" interest in it?
As the modules in Comp science are quite general and by the time I graduated, I might not have the ""in-depth"" skills to allow me to build my experiences in the area I would like to dive in.

What should I do?

A: change course to the SUSS course immediately, which the sch will starts in Jan, or in July.
B: stick with current local uni course, in the meantime search job related to the suss course and work there to see if I enjoy that area of IT. (Bt this could means I will miss the Jan intake and would have to join the July intake).

Thanks all for reading!
","Rant, Advice, Ask Prof Ben
SHARE:"
202,"I used to have this ex of mine whom i met online and we were in a rs for an ample amount of time. Many arguments happened between us and at the start of this year, she asked for a breakup and i begged her to stay even though in between the rs, many ppl including my parents and disapprove our relationship simply because of mainly personality. We “got back tgt” but she lied behind me regarding her using tinder even though i showed her clear evidence that she did. Call me paranoid but i just wanted to find out the truth. In the end, we called it a day one month later. A few weeks after that, i used my workplace’s duty phone to text her pretending to be my friend demanding for my jacket, which she claimed that she alr posted it to my house. From then till now, which is about 8 months alr, i still havent got it back so pretty sure she still keeps it. I wonder why she still has my jacket even though after me, she dated 2 other guys and now she’s alr in a rs. Im afraid of what she will do to the jacket. Is she holding on to the hope that we will get back tgt? If so, no way will that happen. She ruined my life. But why would she keep my jacket nevertheless?
","Romance, Advice, Ask Prof Ben
SHARE:"
203,"Hi all,

I have 2 questions.
1. What would happen and what should we do if there was an internet outage during a take-home exam?
2. What would happen if it was not possible to submit your answers on examplify during a sit-down exam?
","Advice, Ask Prof Ben
SHARE:"
204,"Sincerely asking for help, around how much will a Computer Science student around the bottom be paid after graduation? And how easy is it for us to find an internship?

I am really concerned right now, as a Y2 CS student, as I have an average cap of around 4, and no achievements. I am afraid of not being able to find a decent internship after Y2, and I am afraid that because I have nothing to stand against other students, I will not be able to find a decent job after graduation. 

How hard is it to find a job that pays around 4k after graduation for a student that is bottom-average and do not stand out?

Any tips as well to buff up my resume? I am really concerned, so sincere advice please, no troll.
","Rant, Advice, Ask Prof Ben
SHARE:"
205,"I am nearing my graduation years and I am stuck at a crossroad here - whether should i be idealistic or realistic? I have a passion that i am always working but it is something that does not exist in Singapore as it is very theoretical. During my exchange, i am able to do a research project on it despite not having any formal education in it as i learn everything by myself. I am now seriously considering whether should i pursue a phd on it instead of my engineering degree but this will mean that i will end up jobless in Singapore should i come back. This means that i have to give up living in Singapore as the only jobs i can get will be overseas and i will have to compete with insanely smart people around the world which i may not be able to. So should i trade my engineering skills that come along with easy and comfortable life with something that i am passionate about but at the cost of highly competitive, difficultly, low guarantee of success and less than 6 hours sleep?

Prof Ben, as an academic, do you think it is worth it to trade a good and easy life for the cause of contributing knowledge to understand the world better?

Pardon me for my English as this is typed on my phone hastily
","Advice, Ask Prof Ben
SHARE:"
206,"i’ve been with my partner for close to 5 years and we are planning to get married when the bto is ready in 2022. the problem is i’m not sexually attracted to my partner in the slightest and i think the feeling is mutual. we both like sex but just not with each other. most of the time we prefer to sleep and even if we do anything we can’t make each other finish. this is honestly causing me quite a bit of distress as i can’t imagine a marriage without sex; correct me if i’m wrong, but i think it helps the couple bond and makes the relationship healthier. to add on, both of us want children. any tips to salvage the situation? or is it a lost cause?
","Romance, Advice, Ask Prof Ben
SHARE:"
207,"I’ve always had a thing about plus size ladies. I constantly fantasize about pumping XL girls and helping them reach their highest potential. I can’t imagine myself pumping a XS one even if she’s what others consider to be perfect. However I have been forced to hide this from my circle of friends as they always ridicule XL girls. I end up calling these girls mean names in front of my friends to fit in, and it pains me deeply inside. To make things worse, when I’m around a girl I find attractive, I get so anxious. I can’t even look at her, and end up doing all kinds of stupid things and saying disrespectful stuff to her.

There’s one girl in particular. We are on the same pokemon go team, and she has this really cute face (a bit like whismur). My heart races so fast I feel like I’m getting a heart attack whenever I hear her voice (she’s pretty loud and expressive so you usually hear her before you see her). I think we’re really quite compatible, with similar playstyles in pokemon go. Furthermore, because of the game, I will get to see her quite frequently. But alas, I’ve blew it yet again by always being overly mean to her such that I believe she despises me.

I’m so miserable right now. This needs to end, there’s no happiness at the end of this road of destruction I’m taking. I’m at wits end now, what should I do, how do I turn this all around, how do I make my friends understand?
","Advice, Ask Prof Ben
SHARE:"
208,"Would like to ask this here for opinions and for record purposes if others might have the same question in future.

Been browsing on Instagram, sometimes I see Instagram Story advertisements. Things like careers in financial advisory, setting up an e-commerce shop, and other stuff, but those are not what I want to ask about. 

What I want to ask about are overseas internships. I have seen story advertisements from Absolute Internship and Capital Placement which talk about overseas internships in places like the UK, Spain, and other places not Singapore(though SG is a location). Looks good on paper: Work overseas and experience life as a pseudo-local there for three to six months. Might be a good resume bulding activity. Sure, it will not be fun and games like SEP, but it might be a stepping stone to either a full-time opportunity at the SG branch if no desire to work overseas and if they have one, or a possible ticket to a long term working pass overseas.

Inputs welcome(if this gets posted). Would also like to see if Centre for Furture-Ready Graduates can provide input. Come on, CFG, do your thing.
","Advice, Ask Prof Ben
SHARE:"
209,"Prof Ben, I'm a current year 1 CS student and i'm struggling with CS1101S. I spend a large part of my time working on CS1101S, and a large amount of time involves reading other people's programs, attempting to solve past year papers and paths, and reviewing why a code work and crafting out the code myself after reviewing. However, I find that i haven't been really improving despite doing a lot of practice. For example, when attempting mid term papers under strict time conditions, I'm unable to solve many of the problems thrown at me. Doesn't help that many of my peers in CS are really smart, and have better computational thinking than i do. To be honest, I don't know if I'm actually suitable for CS but i'm under a scholarship so I feel that i have to keep going. May i get some advice from you?
","Ask Prof Ben
SHARE:"
210,"Hi Prof Ben, I would like to ask your opinion about switching computing mid career. I have been working in civil service for 3 years doing policy planning and my work has nothing  related to computing. I was trained in economics and have pretty limited programming knowledge. One of the students in this page asked a similar question and I’m thinking to make the change too and thus hope to hear more specific advice from you. How likely is it that one can take some postgrad computing course in a local uni as a newbie, gain sufficient knowledge and be employed in a technical role in a tech company?
","Ask Prof Ben
SHARE:"
211,"Prof Ben,

For CS students from Poly whose maths is very weak because they  didn't do maths for 3 years, and they're struggling with maths used in programming, what advice will you give?
","Ask Prof Ben
SHARE:"
212,"I am a woman and has been together with my boyfriend for 3 years. We already have plans for marriage and bought a BTO together. 

Just a few months back when I was given a new project, there was this drop-dead gorgeous guy who came into our office for a meeting. He looked so handsome I was swooning as I made him a coffee. Our meeting turned to lunch and when we finished up I told him, “Ring me any time if I can help you with anything.”

One night he called to ask me something trivial but then he said, “Look, I’m sorry to call you so late but in all honesty, I couldn’t stop thinking about you.”
I cut the call short as my boyfriend was at home with me but the next morning I called him and we arranged to have lunch in a hotel.

We ended up having sex in a hotel room after lunch and the it was so amazing! 
His body was ripped and he really appreciated what I had to offer.
We’ve been meeting up for sex for months now and we even did it in the back of his car before. 

It was just great chemistry at first but now I have feelings for him. I feel guilty and don’t know what to do. Any advice?
","Funny, Romance, Advice, Ask Prof Ben
SHARE:"
213,"There's this TA from one of the biz mods who is decent looking and pretty well groomed, and maybe a little shy la (plus point tho). But what attracts me to him the most is his wealth of knowledge and non-judgemental attitude! And also the fact that he stares directly into your eyes when recording class part. I've managed to stalk his instagram account but it's private!!! What should I do? It feels so awkward to drop him an IG message, let alone saying 'Hi' to him in person? Sigh pie... need advice pls!!
","Funny, Romance, Advice, Ask Prof Ben
SHARE:"
214,"I’m a freshie and I’m in com sci... dying to be honest. I’m starting to think that I’ve chosen the wrong course because I really can’t see myself doing this for the next 4 years in uni like I don’t want to “drag” myself to the finish line.  What should I do? Is there light at the end of the tunnel?
","Advice, Ask Prof Ben
SHARE:"
215,"Whenever my boyfriend hangs out with his relatives, they’ll just sit there after a meal and let him pay (and no they don’t pay him back after). My bf will always take the initiative to go make payment/settle the bill, be it for meals, movies tickets, activities on their travels etc. And if you’re wondering whether it’s because my bf is richer or earn more, nope they make about the same.  I earn way less than my bf and his relatives yet I offer to pay half the time and he lets me but doesn’t let them. His relatives are just really thick skinned. I have tried talking to my bf about it but he gets very defensive because his relatives are his priority and he’s totally willing. Perhaps it’s not my place to say who he should or shouldn’t pay for cos afterall I’m an “outsider”. But I fear that such habits will go on after we get married. To make things worse, they hang out very often, about a few times a week so he squanders a lot of money on them each week. I find it hard to accept a husband who squanders away hard earned money on his able bodied relatives with equal earning capability in the long term. Should I break up with him and is this be a dealbreaker for anyone else? Would really appreciate some advice.
","Advice, Ask Prof Ben
SHARE:"
216,"Im a Chinese. Im interested in a Malay guy. Actually both of us are interested in each other. This guy requested me to convert into Muslim, but I rejected him. After so many months, we are still remain as friend. Even though we want to move to the next stage, the religion issue seems to be ""hindering"" our progress. 

Qn: Do I really have to convert in order to be with him? Cant we remain in our current religion? If i convert, what should i do if he abandoned me one day? Haha

Thank you all in advance for the advice
","Advice, Ask Prof Ben
SHARE:"
217,"Something I realised: 

Girls are always craving food, thinking of food, and finding new cafes to try. Girls always say they love to eat! But when they do eat, they say their appetite is small, and ask males to help finish because males supposedly have bigger appetites? 

But males, whose stomachs can finish so much food, don’t “love” food! They don’t care about what they eat, they are not enthusiastic about trying new food, and they don’t even go dessert shops to share cake! 

If men can eat so much, why don’t they say they love food? shouldn’t they be the ones always eating candy, chocolate, cake, and ice cream all the time?

Girls always say they love food and have cravings, yet they are the ones who say “but girl cannot eat much what”. 

I don’t get it. How do u have small appetite and love food at the same time? How do u have huge appetite and not love food?
","Funny, Rant, Ask Prof Ben
SHARE:"
