,confessions,categories
583,"I'm an exchange student from Germany. I appreciate that I am sexually desirable but is it so common for Singapore girls to want one night stands so much? I'm gay and I find it very annoying but I'm too shy to reject them or come out of the closet that I just do ""it"" with them and it feels so weird especially since they are so noisy in bed and so demanding even though it's just a one night stand. It just makes me not want to be straight. Can anyone tell me their experiences with girls of other nationality or is it just Singaporean girls??
","Funny, Rant
SHARE:"
584,"NUSWhispers is the perfect embodiment of a group of pulp magazine writers in one space, content-wise.
The weird fanfiction, the seemingly inexistent understanding of social interaction. It's incredible.
The comments where people actually believe half of the stories written here is the would-be customer base of said writers. Surprisingly, your advice for a sexually frustrated teenager's fantasy will not actually come to fruition! 
:o
","Rant
SHARE:"
585,"I am sure you guys have heard of NUS Tuition Assignments on Telegram, let me share an experience of poor management from Learnseeker. Initially, I was told they would charge $35/h and they would collect 50% of commision for the first month. They claimed that the payment would be through the center to assure tutors remuneration. However, my tutee told me that the center charged her $40/h instead. This created some animosity between me and the tutee's parents. Furthermore at the end of the month, I was told by the center that I should collect the fees directly from the tutee instead. Upon confronting them, I was notified that apparently I was not under this ""QA Scheme"" that guaranteed tutors remuneration. Neither my tutee nor I was informed about this. Just like that, the responsibility of fee collection was passed from them to me. The worst of my nightmares had yet to end. Shortly after, my tutee decided to end the tuition, which left me with some uncollected fees. Throughout this whole ordeal, Learnseeker provided no support whatsoever deserving of that 50% commission. Till now, I have yet to collect my remaining fees. My point is, Learnseeker ought to provide greater transparency and give more concise instructions and not prey on undergraduate students by using vague and misleading terms in agreement.
Bye @Maria_learnseeker. Thanks for taking only 50% commision with your mediocre support, may we never meet again.
","Rant, Advice
SHARE:"
586,"How do you apply to be a moderator for posts? Some of the posts here are just pure cancerous/troll/bad england...It's irking me out
","Rant
SHARE:"
587,"Anyone else have this problem of very kaypoh parents? Every time I go out with my bf, when I return home my mum will always ask ""Did you two have sex?? Did you two have sex???"" which is quite irritating and I would answer ""No"" every time. In her mind, I'm still a virgin but actually I lost it to him about 2 months ago. But why should I tell her that?? In fact, I don't want anyone to know unless they're a gynecologist or very close friends. To me, it's really nobody's business, and she's always telling me to save myself for marriage, so I also fear her response. Is it normal for parents to want to know about their kid's sex life???
","Rant
SHARE:"
588,"I'm sick and tired of watching someone on Instagram complain about his girlfriend leaving him. I'm surprised any woman would touch him with a 10 foot pole tbh. He ""proposed"" to her but she paid for the bto deposit fully. He did not even contribute a single cent. Imagine being that bad of a guy that a girl would stomach the full loss of the bto deposit and not even bother to get a cent from him knowing that he is a hopeless soul. 

People know that you don't pay for your own food you post on Instagram. Hear say tells me your overseas trip was paid for in full by your ex as well. 

What kind of a sorry ass Is he to go around talking as if he lost the love of his life when all he did was lose a sugar mommy and is too ugly to ever have someone else pay for his shit ever again. 

You should be glad no one has exposed you further. Please wake up from your dream and stop being an embarrassment to men.
","Rant
SHARE:"
589,"I live in a landed property area. My house is sandwiched between two much larger houses. As neighbours, we have our fair share of crests and troughs in our relationship but suffice to say, we are on friendly terms with each other and would visit each other from time to time or during festive periods.

However, one sore point remains unresolved up till today. See, my neighbours love to barbecue while my family shuns barbecue because we think it’s carcinogenic. My neighbours also installed multiple barbecue pits in their houses so that they can carry out their seasonal barbecue. However, with barbecue comes the fumes, and more pits equals more fumes. It is so bad then whenever they carry out their seasonal barbecues, my family has to shut our windows and the smell lingers in our house for days. We have tried to persuade both neighbours not to install so many pits or to barbecue under a fume hood, but advice (and even offers of money to part sponsor fume hoods) have gone unheeded.  

Now, neighbour 1 has installed industrial scale pits. This caused even neighbour 2 to complain about the barbecue fumes and inviting neighbour 1 to counter accuse neighbour 2 of starting the barbecue fumes first. Meanwhile, all 3 families are suffering from the fumes with nary a solution in sight. My neighbours, especially neighbour 1, has a religious love for barbecue so it’s unlikely they will give up barbecuing anytime soon. Anyone has any good advice on dealing with such neighbours?
","Rant, Advice
SHARE:"
590,"Im OP of #69596
We didnt really break it off. 
We're still seeing each other, just that we arent sure on how it's gonna turn out, so we're taking the dating ""slower"" if it makes sense.
As of now, the 2 of us are still committed. But there's gonna be a limit as to how much i can take from my parents AND from the r/s.
Apologies for the poor phrasing
","Rant, Advice, Ask Prof Ben
SHARE:"
591,"In relation to #69572:
I'm a chinese dude, been seeing a really sweet malay girl for a month or so.
Thing is, my parents disapprove of her because she's muslim. Even though i've assured them i wont be converting for the sake of marriage, they insist i break off seeing her one on one.
My gf totally respects my choice not to convert, and we've both mutually agreed on the possibility of us not working out. 
So we've sort of agreed to be friends, not in a R/s. Also she's not those ""religious"" kind of muslim, which just puts in the grey area because there's a chance of us working out, albeit small.

Is it that bad/wrong to be seeing someone of a different race/religion? It's just sad that people still think this way. I'm at a loss because i dont even know if it's ME at fault here, or just my parents' preconception about interfaith-racial relationships. I don't want to be burning bridges over something like this.

Also since we've agreed on remaining as friends, is going out with someone of the opposite gender from time to time REALLY that unbelievable? My parents are going ape shit whenever i inform them we're going to see a movie/have a meal. They think we're still dating and that my surname's gonna get changed. Yes i understand they want to save me heartbreak in the future, but why can't they accept that we both already understand that, and are willing to take the chance that it might work out in the future?

No, lying isn't an option. I just wanna know how to get them to understand and see things from my perspective; that religion/race doesn't matter to ME even if it does to them. Am i being selfish? Am i in the wrong for even wanting to TRY to continue this R/S despite their disapproval?
Screw the world sometimes man, why can't things be simpler.
It'd be great if I could get Prof Ben's opinion on this. Thanks y'all.
","Rant, Advice, Ask Prof Ben
SHARE:"
592,"I prefer stalking NUSWhispers even though I'm from NTU and I know of many schoolmates with the same sentiment. Why NUS stories more juicy than NTU one?
","Rant
SHARE:"
593,"This is gonna be a controversial confession, but I promise its not a troll post. Okay so I went out for dinner with my friends, and along the way the convo turned to NS. I mentioned that I broke up with my ex last month who is currently in ns. The guys at the table all objected and said that it was unfair/I was unfaithful to him/unwilling to put in the effort to sustain the relationship. The other girls however were all on my side. Even after the convo moved on I sensed that the guys all treated me more coldly afterwards.

I dont think that I was in the wrong in any way. I was not unfaithful (in fact I'm still single now), and I messaged him literally every day, and tried to arrange to meet up every weekend. But he messaged me back very slowly, and did not want to meet up on weekends because he said he was tired. As a result, I felt that my emotional needs were not being met and didn't want to be attached to a boyfriend in name only. The guys all thought that being too busy to reply/too tired to meet were valid excuses. Even if they are, the fact is that I still got to meet him in person only once or twice a month. I understand that ns is not a choice, life is unfair, but that doesnt mean that I should have to suffer an increasingly distant relationship as well. I should have the chance to find someone who can fulfil my relationship needs.

But the guys all think that girls should have the obligation to stick with their bfs for the whole two years, no matter how much of a joke the relationship becomes. That's why I'm posting this here: is this really a common view among singaporean guys? And is there any way you can defend these views, without sounding like the girl belongs to her bf?
","Rant, Advice
SHARE:"
594,"What does it mean if I cut everyone I met in the past out of my life? I’ll unfriend/unfollow them on social media until nobody to unfollow leh how now I feel so lonely not even a single soul by my side. I don’t know why la but it feels like only time will prove everything and I honestly want to change. 

Need some advice!
","Rant, Advice
SHARE:"
595,"To those who want to break up but have been dithering on it because you’re afraid of losing that deposit on your BTO/EC, fear not. There’s something called Change of Family Nucleus (COFN) which isn’t widely known.

COFN lets one half of the couple exit if a replacement can be found to form a family nucleus (eg parent, new lover etc) without the outgoing half losing the his/her half of the deposit. If you lost love, at least you don’t lose your money, and you can use that money to help you look for new love (dating ain’t cheap in Singapore yo). 

If you die die can’t find a replacement, just forfeit the deposit. You can earn the money back, but you can’t get back the time wasted in an unhappy marriage (at least for 3 years before the D).

Yours sincerely,
Someone who has seen more than his/her fair share of BTO and EC breakup cases
","Rant, Advice
SHARE:"
596,"When people hear about my CAP, they think I'm smart, but I'm actually a complete imposter. I strategically plan my modules and plan my S/Us. And I make digital notes from my textbook notes, and then make lecture notes which are actually just summaries of the textbook again. 

And yet I still get Bs for certain assignments- not due to a lack of effort, but because I misunderstood the task. And that is even likelier when the prof is the unstructured sort to treat studying like some kind of fun lark and doesn't expect you to be hung up over assignments and grades. 

But I am hung up over it. I got a B for my first assignment back this sem, and I got so upset that I stopped talking to anyone for 3 days and stopped eating for that time too. When I broke my fast, I just ate everything in sight and felt so disgusted. 

I know actually-smart people don't do this, and that they do treat studying like some kind of fun lark, with their As being some kind of neat perk that just arrives along the way. They don't stop eating because they got a B, since they don't even get a B in the first place. I want to be that sort of person so bad, but I'm not.

And I think everyone can tell. I'm currently blinded by jealousy that my friend is getting research opportunities despite having a much lower CAP than me (neither of us have prior experience, although we are in different majors). So I think the profs can clearly tell that even though I have much better grades, it's all phoney, so the opportunities go to other people.
","Rant
SHARE:"
597,"When you asked me... Will I leave you if you cheated... I said no.

Not because I didn't felt it before.
I saw the text you sent to another man, with all the sexual contents.
I saw the pictures, all with you naked and some... With that man's dick in you.
I saw the videos, of the guy pumping you and your moans echoed the room.
You said you were at work, but the gallery on your phone says otherwise. The text that you sent him says otherwise.
You said you don't like sending nudes, but all the nude pics you sent him are selfies.
You said you didn't like to give blowjobs, but half the videos I saw were you giving it to him.
You said you don't like anal, but the man's semen has been inside there before.

At least half of the sexual activity you had was with that man... And by fate I just had to know all of that.

So when you asked me if I would leave you if you cheated... I'll say no.
Not because I never felt it before... But because I did and I didn't leave you. 

But oh well... Since you're already doing it... I don't think you'll mind if I do it as well right?

:)
","Rant
SHARE:"
598,"My family tend to leave the lights in the house on when the whole family isn’t at home. When I ask my Father why, he says that it’s to show others that there are people inside the house And it’s to deter burglar. I don’t understand at all wth. Does any of your family do that?? to me its just a waste of electricity and dumb considering how safe singapore is.
","Rant
SHARE:"
599,"Sorry in adv for the long post but I needed to get this off my chest and I’m scared my friends will judge me if I tell them.

Ive been with my ex-boyf, let’s call him G, since the start of Y1. We study diff subjects but I always made time to spend with him no matter how busy I got during lunch or wtv (I’m from a fac where the schedule is very hectic). In return he would always buy me food and pay for stuff. We applied for overseas exchange tgt and we got our same first choice of uni (in europe), and we made alot of plans to go travelling and stuff.

Truth is that as soon as I got accepted I started thinking of reasons to dump him. I just really wanted a angmoh boyf. I know it sounds bad but it’s like, G already got to have me to himself for 2 years and I was very loyal to him the whole time. I never even looked at any other guy and never went out with guys alone. I only get the chance to go on exchange once in my life and I didnt want to be burdened with something I chose in Y1, especially since it was so long ago.

So 1 week before we flew over (we bought tickets tgt) I changed my flight to an earlier one and broke up with G. I tried to be nice and I even had sex with him one last time before I left his place. Afterward he kept trying to text me and beg me to patch back but I didnt reply him.

Fast forward a week and I was settling in at the uni (not going to say which one incase people guess who I am) and I met this really hot angmoh, let’s call him B. B had short blonde hair and blue eyes like the waters of Bali. He was also taller than G (at least 180cm – I’m only 167 and G was 172) and had a very muscular chest and shoulders. When I first saw him I was like omgggggggg I literally died and came back to life and died again!!

He started talking to me on the first day of lectures and we instantly hit it off. He was so funny, and he understood me so well. It was perfect. When he asked me to hang out outside of class I immediately jumped at the chance! One day we went back to my room and started making out. I felt this attraction Ive never felt with G or any other SG guy before. After a few days we had sex for the first time. I was so shocked because I had never gone to homerun with anyone so fast before but we had this amazing connection, but it felt so right. I have always been a feminist and I wanted to be more sex-positive. I came from a very traditional background and my parents always wanted me to save myself. In the end I wanted to prove that this is my body, so I did a lot of ‘dirty’ things with B that I never even thought about doing with G.

As time went on I started seeing B less and less, and when we met it was always me going over to his house for sex. Sometimes he didnt use protection and just pulled out. I started getting angry with him and demanded to know where he was but he would start ignoring me. I didnt want to admit to myself that he was just using me, so I tried using the same tactics I used on G when we were together.

Soon B started avoiding me and in my sadness I messaged G again, thinking he would be desperate to get back tgt with me (he used to talk about BTO and kids so often it really freaked me out). When he didnt reply my repeated messages I stalked his insta and found out he got a angmoh girlf! They post all these gross couple workout videos and seeing him with her made me feel sick. I dont even know why she would be with him. He’s slightly shorter than her and his dick isn’t that big (I should know). And its not my fault that I wanted to try something new. G was so boring and he cant compete with B’s looks. I didnt even think angmohs would be interested in SG guys (she’s really very pretty).

Should I confront her for stealing him, even though I know that I broke up with him first? I’m really very conflicted and I feel so stupid and used. When I first saw their photos I let my anger get the better of me and I messaged G’s parents telling them that he dumped me for some angmoh slut. He didnt tell them about us so they got very angry and scolded him (they’re also very traditional). He messaged me yst and said that not just was he never going to talk to me again, but he never wanted to date a singaporean girl ever again because ‘european girls are so much better in every way’. I now know I was wrong, but I dont know what to do to fix it and I still want G back.

Thanks for reading my blog post. If you have any advice please comment I will be reading them...
","Romance, Rant, Advice
SHARE:"
600,"anyone has a friend that:
- complains that taiwan ichiban at engin too expensive
- travels to frontier at science for cheaper food
- ends up still buying taiwan ichiban
","Rant
SHARE:"
601,"Is LTA’s starting pay for engineering fresh grads an overkill or justifiable when compared with jobs within the the same construction/transport industry? Can anyone tell me why are they being paid so high (not to mention the bonuses) for the work that they do? Any career progression?Thinking of joining it...
","Rant, Advice
SHARE:"
602,"Me and my (ex-?)boyfriend we have been together for 3 years. We loved each other a lot, and even have plans for our future, getting BTO etc. However, things turned for the worst ever since we hit the 1 year mark, where we started to see compaitability issues, different outlook in life. But we tried our best to resolve them, or rather we would just leave it to be. He would often MIA when we start talking about this problem, coming out with excuses to avoid these serious talks. And leave me hanging or upset for the rest of the night.

He went for his exchange earlier this year and mine started on the later half of the year. We had no chance to meet at all as it overlaps, and hence it increased the frequency of our arguments. It surrounded mainly on how I am not prioritising him when he is the one who had no time for me (we only facetime once a month or not at all). He started thinking about a future that is according to his goals, his interest, and not me. What is the most important is, he never provided me the emotional support and I find myself going to someone else instead when in difficult situations. We have very different values. He often say he love me, but never actually act like he do.

So I decided that we had to take a break, that perhaps we will both reflect and be more accepting of our differences, since after all we really do love each other a lot. I brought that up and since then, it was the last time we talked, there was no closure, nothing.

But rather than trying to find a way to solve this, he immediately started using all the dating apps, hooking up with girls and going out on dates searching for a new partner. This isn't considered cheating but to be honest, it didn't feel really good. I took the time to heal and hoping we can get back together or find a way out of this, but all he did was give up on the relationship.
","Lost and Found, Romance, Rant
SHARE:"
603,"Recently, I noticed a surge in people playing board games in tutorial classrooms. They are noisy and inconsiderate to people who are using the classrooms to study. When you tell them to lower their volume, they would casually laugh it off and continue their game. In the end, those who wish to study are indirectly forced to vacate these tutorial classrooms. It is especially infuriating when they neither book the classroom nor were they the initial occupants in these classrooms. This has been going on for the past few weeks and they are getting noisier. I hope that the CCA can be better managed if they provide them with proper venues for them instead of letting them disturb the people who actually want to study.
","Rant
SHARE:"
604,"My mother pampers my sister a lot and will do anything for her to be happy. My sister has money to buy clothes, go for holidays with her friends but no money to pay for my parents' medical bills. But my mother thinks there is nothing wrong with it. In fact, she even asks me to pay because she knows I do not spend so much. In the house, I am expected to agree so ""everybody"" can be happy. But I am not happy. When I raise my unhappiness, everybody tells me its a small thing and I should treat my sister better because I am older. I feel helpless. Am I wrong for feeling this way? I want to love my family but increasingly, I find it hard to do so. I don't feel like I am respected as a family member.
","Rant
SHARE:"
605,"Why do NUS lecturers end their lessons like 25-30 minutes earlier? Eat snake ah? Shouldn't they just end their lesson as stipulated in the timetable? Two hours means two hours. Three hours means three. We paid tuition fees so please don't shortchange our lesson time!!!!
","Rant
SHARE:"
606,"to reiterate on how there’s always no space for us nus students to study in school: it doesn’t matter which school you’re from; as long as you’re not from nus, it literally makes no sense for you to be hogging our seats for prolonged durations especially when there’s already insufficient seats. it’s so ridiculous that i’m paying 10k school fees yearly and yet i can’t even use my school facilities because of y’all. would be great if y’all kids can stop being so selfish and inconsiderate
","Rant
SHARE:"
607,"So my girlfriend and I got into an argument recently due to her taking in some toxic advice from her friend. 
I found out after the fight that she actually went on a dating app and started talking to some of the guys after our fight.
When we met up after the fight, I saw these guys popping up on her phone and asked her who they were. She Simply brushed them off as her ‘friends’. 
I told her that I felt insecure, as a whole list of guys suddenly started talking to her right after our fight and she told me not to worry, as she will never seek attention from any other guys and that she really loves me.
Honestly right now I just cannot understand why she did what she did and why didn’t she just tell me the truth? I wouldn’t forgive her and move on as it feels better than being lied to.
Do you guys feel that going on tinder after a fight is right?
","Romance, Rant, Advice
SHARE:"
608,"Me to TA: ""What are we going for tutorial tomorrow? No questions or materials are uploaded""
TA: ""Ask the prof""
Me to prof: ""What are we going for tutorial tomorrow? No questions or materials are uploaded""
Prof: ""Ask the TA""
?!?!?!?!
","Rant
SHARE:"
609,"Been in a relationship for 1 year plus. I know its rather short for people out there, but small conflicts have started to surface. My girlfriend is a very independent lady. Since both of us are in uni now, though different schools, I always try to make and effort to study with her. She loves studying at the National Library in bugis as she mentioned that the table there is huge, lights are bright, many seats and its located near her house. However, i live near Pasir Ris park and travelling to bugis is rather inconvenient. I tried to compromise with her, probably going to a library where it will be more accessible for both parties, but she is too stubborn to give in. She even mentioned that she is alright to study by herself, as both of us are doing vastly different courses and we cannot possibly talk in the library. 

Anyways, moving on, we have been dating for more than a year, but she hasn't met any of my friends. Not even my best friends. They've only heard of her from me and saw her pictures on my instagram but none of them ever saw her irl. They thought i hallucinated on having a girlfriend lol. She just doesn't seem to be interested in socialising with my circle of friends. I mean she was like this all the while, even before we dated and I'm quite licky i got to be her boyfriend considering the number of people she interact with on a daily basis. Although she also doesn't interfere with my social life, which may cause other guys to be jealous, since i have a couple of close fenale friends too, she doesn't seem to be too bothered. She doesn't check my phone or get suspicious whenever i goes to the club etc. Not that i have cheated on her but it just seems like she doesn't give a shit about me. My guy friends would occasionally bring their girlfriends out for dinner but me, eventhough attatched, is always alone, being the 3rd wheeler.

Sometimes i wonder if I'm too clingy. Or is it because I'm too ugly (which i honestly don't think so), hence she feels too secure whenever I'm out alone as no girls would prey on me.
","Romance, Rant, Advice
SHARE:"
610,"so im currently learning driving and ive had a few lessons already till now. i always found it easy to talk to my instructor and we could talk about anything and also joke around. he’s around a dad’s age (50ish?) but i see him as my uncle since i could talk to him about so much stuff and every lesson would be so much fun. on the last lesson that i had though, i started to feel alil uncomfortable. we were talking about my cca (a sports one) and he turned arnd to look at body and laugh as he thought my build was very small for that sport. he would joke around and gently poke me using a stick or nudge me when i made mistakes will driving. he even playfully put his hand on my head. am i overthinking this?
","Rant, Advice
SHARE:"
611,"NUS Students and Staff, the Science Park Shuttle isn't mean't for your convenience to squeeze onto. You have your own internal NUS shuttle buses, whereas we only have this bus to take to our workplace. Please stop depriving our spaces by packing onto our bus. Thank you for understanding
","Rant, Advice
SHARE:"
612,"This story is based off my cousin's relationship. She is 25 now and her husband is the same age as her. They have been married for about 1 and a half years now and have a baby of 7 months old too. 
Before they got married,her husband (then bf) cheated on her twice in the span of 4 years. Both times he was caught by her and he had promised to change.
Come the day that he proposed, which was also the day that my cousin thought ""ok he is serious with this relationship and he will definitely change"" 
Sadly that was not the case. Fast forward 6 months into the marriage things started to turn sour. As they are awaiting for their rental flat to get approved they have both been staying at my cousin's family home. Fights about privacy,money,time together,starting a family started to arise. Keep in mind that these are also being made known to my auntie and basically the whole family as their fights take place in her house since they live there. No signs of improvement on his end but she still believed its just stresses of newly-weds and it will fade away one day. Turns out,he had also turned to alcohol to ""drown his stresses"" which made my cousin more heartbroken,nights where she can't sleep awaiting her husband to come home,needing to ensure he is home safe and hopes he doesn't cause a scene at home when he is drunk.
Fast forward and they had a baby,she thought after giving birth to their child,things will stabilise (they have their own flat now)
But recently she found out that he had another girl behind her back for a few months (this was while she was pregnant) and he basically told his ""girlfriend"" or bootycall that he is single and his wife is just his best friend.
My cousin is of devastated but he promises that the fling only went on for 2 months and he felt guilty and has since ended things with the girl.
We have all advised her to step away from this man but she is lost and doesn't want her baby to grow up without a father or have a broken family. Please #help we are lost too
","Rant, Advice
SHARE:"
613,"I really want to go for plastic surgery to fix my face but everytime I bring it up, it gets frowned upon. I get people telling me that my face looks fine and there's nothing wrong with it. Yeah, it looks fine to YOU but I DESPISE it.

And when I was younger I had relatives and people telling me that I'm ugly?? And I still firmly believe that I am. Nothing wrong with wanting plastic surgery so maybe I can finally learn how to love myself.
","Rant
SHARE:"
614,"Does anyone else here think that the careers advisors in future ready centre for graduates are terrible at their job? All they know is the boilerplate advice of how to structure CVs, go slightly deeper asking for detailed advice and they tend to raise their hands up in the air! Also, it feels as if they really arent on your side as a student. I asked them about how to negotiate hard with recruiters and they were reluctant to advise, I asked them about recruiter culture and practices in singapore and they really didnt know anything in deep. Really felt like a bunch of incompetent or disingenuous people.
","Rant
SHARE:"
615,"Is it normal to feel ""turned on"" or your radar ""on alert"" when you hear a girl's laughing on chuckling sound?

Or any noises that a girl makes in general? Even coughing, sneezing etc...

Oh my gosh. So cute leh!! Especially some...

And by the way, tiagong chiobu don't fart or pangsai also..
","Romance, Rant
SHARE:"
616,"hello, i just wanna say that i've always had this problem where i can't easily decipher or understand what people are saying when i hear through audio, but i am able to when i read.

essentially, i have huge problems during lectures and webcasts where i struggle to interpret. I have no idea what kind of problem this is and i mostly accrue this issue to being a visual learner.

recently, i noticed webcasts for a certain module i've been taking this semester started to have transcripts and i would like to thank the IT or the module profs who made this happen because it has made my learning experience so much better.

to all the other lecturers and profs, if you haven't got this function for your webcast yet, pls give it a try, i'm sure it will really help a lot of other students!
","Rant, Advice
SHARE:"
617,"I am someone with strong craving for intimacy with my girl. Here comes the problem:

She told me that she would limit the intimacy to no more than a kiss and has a stupid traditional thinking of having sex  only after  marriage. As such I have turned to the Geylang beauties to satisfy my inner desires now and then. Eventually, it became a bad habit to a point that my withdrawal syndrome will kick in if i dont do it for a day.

Few days ago its' my birthday and  she had prepared a feast for me and waited for me at my house. However I lied to her that I had to OT my work and she didnt mind and reheated the food. The actual fact was that I was actually spending time with an escort.


When she found out the truth, she was livid and wanted to break up with me! Isnt it her fault for sticking to her traditional thinking?
","Rant
SHARE:"
618,"I get so stressed out by life that I make unnecessary demands of others, act spoiled, and blow up at them. I'm always mad, always blaming others, just a horrible person. People know that I'm too busy and strung out, so they ask me why I can't just take on fewer commitments and be less perfectionistic. 

I know I should. But I'm compensating for my terrible self-esteem, I'm distracting myself (I don't know from what, self-hate?), I'm always anxious about the future, and I've always been a bad person to begin with. 

Actually, I think only the last point matters. The rest are just excuses. I'm losing friends and family because of who I am and how I act. The remaining ones no longer acknowledge my apologies to them, not that I am entitled to their acknowledgement, much less their forgiveness. But it just tears me up.
","Rant
SHARE:"
619,"Personal experience, but whenever people talk about seeking professional help when dealing with certain mental illness particular to 'depression'.. well the workers need to earn money and can't volunteer and do it for free sure I understand but it really felt like they are in for the money.

What is with the sky high cost, the inability to help or produce any results/effect (but still getting the money of course), and once I traveled 1.5 hours there, only to end up waiting 45mins for my appointment despite being early, and then having to cancel it.

I don't feel their sincerity, them being genuine. I just feel they are happy to earn the money. Thats why I completely block out the thought to approach them anymore.
","Rant
SHARE:"
620,"I have been with my current relationship for quite some time now. We have our ups and downs for sure. But recently I have been feeling quite neglected. Whenever he asks me for a sexual favour, I would gladly help him fulfill his ""needs"". It's starting to feel like a booty-call because I haven't been having any of my ""needs"" fulfilled for a good 6 months and when I meet him he is bound to ask me to help him ""release"" but when I request the same he would complain and whine that he is tired or lazy or not ""in the mood"". Is this a cause of #concern or am I just overthinking or is it wrong of me to feel horny and not have myself satisfied? #PleaseHelp
","Rant, Advice
SHARE:"
621,"Yes I know your best friend is HIV positive. That’s why recently I kept insisting that we use protection. But you’re the one who insisted that we don’t need protection because we can’t get pregnant from gay sex
","Romance, Rant
SHARE:"
622,"Now that NUS is having some awareness programs and events about suicide prevention. What will you do if the whole entire world keeps hurting you, pushing you to the end? (Please do not say things like I do not know the entire world or why even the babies are doing this. I am really exhausted to my limits I mean everyone around me from my family to my non-existent social circle, to even my abusers and people who betray and deprived me of my rights.

They say even a dog or mouse will bite back when cornered. But what am I supposed to do when I am all alone by myself, when everything is taken away from me? I feel like exploding everyday. But the F I can do.
","Rant
SHARE:"
623,"Been feeling rather down recently. Sort of like I'm facing a quarter life crisis of sorts. Been single all these years because while I've dated around the past few years in sch, nothing has been official and each only lasted weeks to months at most. Maybe because I'm slow on the warmup and they got tired of waiting.

Doesn't help that my current workplace doesn't have that many ladies, so not alot of chances anymore. Don't wanna use apps too because it feels so superficial (don't flame me).

Recently started to get interested in this girl I knew for awhile prior, but doesn't look like she will reciprocate. SAD! don't know what to do but I do want to get to know her properly and date her :(

Just ranting to get this off my chest, so at least if this fails it's just another failure of many.
","Romance, Rant
SHARE:"
624,"Capitalism, materialism and social media are making it ever more difficult to develop meaningful relationships. I feel like everyone only talks to you because they want something from you. If you are pretty, they talk to you because they want to date you and look desirable. If you are smart, they want your help with work. If you are rich, they want free stuff. People are always out to take advantage of others because that's how you survive in this capitalist society. Our economy is built on the principles of selfishness. Social media is only making things worse. It is another way for people to look cool, build their brand and pretend that their life is perfect. I think these issues are exacerbated in Singapore because we care so much about ""face"". I'm so sick of people who only care about how others think of them. Why can't more people be more caring, kind and generous? We'd all be better off.
","Rant, Ask Prof Ben
SHARE:"
625,"Just a post to get some emotions off my chest. Sometimes I feel so empty. I have good grades, a good circle of friends, a supportive family - and yet I feel so excruciatingly empty. I have no direction; no desire of my own. I'm attending lectures, my clubs, social gatherings with a facade; I'm the person who has it all! Who has their life together! 

Reality couldn't be further from the truth. 

I wonder what I'm doing all of this for - spending all my nights studying til late, keeping my clubs and social circles in an attempt to patch up this hole in my chest. I feel empty. 

I know I'm not depressed or anything - I'm not sad. I just feel a plain sense of nothingness. No resounding knowledge of my identity or assurance in personality. I'm just here. But not really. 

I'm just going to resume life the way it is and hope I get over this rut. I know I will. I always have.
","Rant
SHARE:"
626,"I graduated some years back from NUS with a computing degree. Unlike my peers, instead of settling for a typical IT career, I devoted myself full time into an MLM that I had been involved in since my university days. The MLM, of Middle Eastern origins, is in the business of providing motivational and life coaching to participants. Participants were highly encouraged to give back to the MLM for the benefit of themselves and others. With my fellow directors' efforts, we grew the MLM to be one of the largest in Singapore and the region. The revenue grew to a level that my family and I could afford to move into Sentosa Cove.

However, even though all seems smooth sailing, there are problems unknown to others. Chief of which is my wife, or rather her dream. She loves singing and always harboured the dream to have an album of her own. Our MLM is also exploring using music to spread our motivational and life coaching messages to even more people. Getting her to front this project would be a nice fit. Yet, I feel uncomfortable that in a way, the MLM is sponsoring my wife's personal dream. I am also disturbed when preliminary talks with some music producers involved musical concepts on Chinese alcohol which may not be a good fit for our wholesome motivational and life coaching corporate messaging.

What should I do? Should I choose to fulfil my wife's dream with the MLM's financial backing or to let a neutral third party decide for the greater good of the MLM?
","Rant, Advice, Ask Prof Ben
SHARE:"
627,"I’ve seen a lot of people complaining about getting ghosted on dating apps. Most of the time I agree, it sucks. But many a times it’s because some people can be downright creepy. 
I was talking to this one guy a few months back on an app and at first it seemed he was nice and fun to talk to. But then he got quite annoying, if I didn’t reply for maybe 2hrs, he’d go all “helooooo! Anyone thereeeee” and stuff. It went on until I replied him. Now as a busy student, it’s difficult to reply when you’re in class or working. I evaluated that since I couldn’t take this anymore I ghosted him. A week back he hits me up again (we exchanged telegrams) and I again don’t reply thinking he’d get the idea. He still kept talking like “oh you should have yam fritters at swee choon” (side note: swee choon is dope). Still didn’t reply. 
I feel like the lesson for me here’s is to just tell the guy he’s being weird and then ghost
","Rant
SHARE:"
628,"Just received a weird text from my girlfriend that I want to share with people out here. 

So… my girlfriend suddenly thought of getting a couple tattoos. She message me, “Can we get couple tattoos?” I thought it was fine since we’ve been considering on applying for BTO soon and that I would want her to be my wife in the near future so I replied, “ok, we shall search for a good tattoo artist then.” She then mentioned that she’d already decided on which design we should get. I thought it would be some common couple tattoos where we would have one another’s name or some rs quotes on a part of the body or whatsoever, but no. This was the reply she gave me…

“You will tattoo, Dear (insert her name here), I love you and will be loyal to you forever. Your presence is like the moon in the sky and the cash in my wallet. Even the prettiest lady on the street cannot be compared to your adorable self. It’s either I marry you, or be a monk in the future. You are always the apple of my eye.”

“And mine would be, ok.”

??? I’m like wtf??? dk if she is serious though…. I sincerely hope not. Helps what have I done to get such a weird girlfriend.
","Romance, Rant
SHARE:"
